step	lr_f32_hex	loss_mean	seconds	hash_seconds	state_sha256	gradient_sha256	losses_sha256_16	hash_scheme	label
2294	39cbc202	3.498010	103.642	4.123	2d7438f31f6ad14dae47b4d5e6980961dda477aa576eb135e54281569cf9ba25	0239b472cb38ed8b7571523a949f0743e931d6e2cd05cb99d669d935c29a2d5c	edd201fdc7322b1e	sliced-sha256-8.v2	nvidia-A-3
2295	39cbaa9c	3.451568	103.449	3.971	060cead0a284abf4e6507b9670f92c9c7a1c117183ea78b34e77f074280e2836	2a7e8595703bee6399a2baba46b6ae740a4049b43443cefc8c40ce334cdd2e7b	3680de4c5a240024	sliced-sha256-8.v2	nvidia-A-3
2296	39cb9335	3.464047	100.924	4.101	ad6c2ac45f2838cdc9fa310267f62f42ce86685feb52057687046a69370e1b6e	f136e4a183c2a20eea0265e66aa447f8441870f33727adc5b7d458ab0f8267ec	c4f73a649cac224f	sliced-sha256-8.v2	nvidia-A-3
2297	39cb7bce	3.516083	101.404	4.130	379aa98c26572c45fcf668226a1324eda608d7de73c49098d1090e8ceb353caf	c9fb377dd3078b2f91331b3c337d5bad4de3bb0899e9605d79c080b31511d09e	0ee195443e34ff3a	sliced-sha256-8.v2	nvidia-A-3
2298	39cb6465	3.531560	100.567	4.152	4b16c765499c183e92464dd7db1b991aab2d31be36c74ad760d1c37012b618c9	c779bad2a03e0c90e02f4a9a14cc5028d8f940f10a705980872f0825b8366ef3	7ecceb3614790c4b	sliced-sha256-8.v2	nvidia-A-3
2299	39cb4cfc	3.470635	103.129	4.241	77fb7405ef07848916f6cb23c7745c0e0ba322a4e2ef94d1ef0677ae2dae2f1a	20bc61844a96140467b44736c8e69362d03a918da35b3758c6dec7a7e9d2cff2	bfdc77b5005a2469	sliced-sha256-8.v2	nvidia-A-3
2300	39cb3592	3.477170	103.812	4.131	bebeb3f047131b57697fded3de1edda4f9286a0e8207ecf5b4dbff97cb7d9a84	8e2c778e20dec5c3e3f4cd439ce8d1b1161af7818ab18bb6cf1504cb919a62f0	2d58a73c4d2e3ed7	sliced-sha256-8.v2	nvidia-A-3
2301	39cb1e27	3.462122	170.307	4.233	c9a5c91e2744cebddbef0feb78f2ac887a38d8caee3def5b43ee0757eb144d6f	329ddbe68c12c8469e3ff605a7e42d6f4caf148fc8cedfb4e34657dd0ab82b09	998d01a56427eade	sliced-sha256-8.v2	nvidia-A-3
2302	39cb06bb	3.520038	101.004	4.115	d2c0b99592b1c01e112f0111fcb147c2f87b5b46e5c266b4a5c141aff5325122	7c8cdcaecedf23b65e9f6548a4ffc5990554f9d6631a5b2d151dc1784ae23485	de88399f11d46a67	sliced-sha256-8.v2	nvidia-A-3
2303	39caef4e	3.479092	102.522	4.188	6585b607436e222620f5783dc10b18990148423a8a1b87c1959f1f17e4089ea0	303b05ee8ef103f89c543e6cf554dd0c9f8b355d68a37423e9905753be783a73	86546f6407e79d71	sliced-sha256-8.v2	nvidia-A-3
2304	39cad7e1	3.434630	101.617	3.957	e4fdb4f52185b2b27c33021ec24204ae1010ce42d20d06f0a4dd01fb22ad395c	8757750be2ae61249db95b98eb335a4a85fbb60fd34a3ad12bc5c33c625eae4f	38502d68e58add6b	sliced-sha256-8.v2	nvidia-A-3
2305	39cac072	3.402795	100.933	3.904	2576e5d25fb4c73a99117413265f221582cc863a720fbaf977d1c108e6d8f31d	5d84957e15b673960ae1a3fa1d36a878ee0e4b40242251a77f4c0ee51a00c7d8	4e77188504448fcf	sliced-sha256-8.v2	nvidia-A-3
2306	39caa903	3.328577	101.095	3.877	ed4721692bb58efda68b78630e4b8c36016db745533f7488e88e20f699401058	592fb912bf96a35d9a6599d0ab81732ffe6359267fd61a65b9efe871c2ea4ce3	bc6e1fdf3c46afb7	sliced-sha256-8.v2	nvidia-A-3
2307	39ca9193	3.308650	101.271	3.744	26f3938b75aa0be04761eb382fbed9f677007a37e92fe81e68f9927d7c265756	856dad78458b01ed5ced1dc16205d13f290ec8ce15d1861d75a381bd5eec1b4a	8206d1612cdfef41	sliced-sha256-8.v2	nvidia-A-3
2308	39ca7a22	3.329296	100.262	3.761	7429698c8b5b4318ffa34b492d064ff2c403b8fe997e7693fc7a15e240994e47	98389c53afff8c673cf789db4a9c24c72096f0e4821a7e6209e6d0f85677714b	24d3fbf463fb2da9	sliced-sha256-8.v2	nvidia-A-3
2309	39ca62b0	3.318889	101.886	3.724	167e879ebcfc94bfbaffa264b57891fb9ce5b1f0dd779af1b01640360946647d	d7c99f59eefa54d14a7ebe75473c1121fb6734de3cc5fe61c121253531e21e26	7d79bac5b599c9c6	sliced-sha256-8.v2	nvidia-A-3
2310	39ca4b3d	3.266166	100.058	3.667	b774dee451d390acbd4abf2c5d4c256953236c1c2e76b517c10797370a28b23e	654bf1720a079f35e2f07be7cf8675db7eb579943691f0c2d236cd0a3254dc4b	53ba43598a01ae50	sliced-sha256-8.v2	nvidia-A-3
2311	39ca33ca	3.320804	100.942	4.142	db633b873cdd53a1dceae001676c91e6413cdc5035d8ae9fed1724fbbad51ce1	da8a1decb708ead41e527f374623b4654f593b4c0fdc9ddf1b07d8ad66a4547b	d0f0920ebe86866d	sliced-sha256-8.v2	nvidia-A-3
2312	39ca1c55	3.373448	100.904	3.895	740949137164aff676b1c99a4f2e51a50a08c4f9b853ae8fb8be0acc4abf247b	34336f66385dc7a5551d950588ed63041774e7493ddfe5df1a135daeff20c25f	28958ca00cb73ac5	sliced-sha256-8.v2	nvidia-A-3
2313	39ca04e0	3.373072	100.478	3.948	826f43f3fea3725758c615c49e854aa954de2da57ecc2b3ab9b7230815040ce9	e0497bcaf163a02900402700ea8355d45793f4c55561f3c0813a9aa24c2e6852	381cd3ef37f147ed	sliced-sha256-8.v2	nvidia-A-3
2314	39c9ed6a	3.313538	100.754	3.725	f02b1d61ccf9c1196f6c1a87e68cf125e137ebd5e04875ec29cb9c394ef24450	8112eb68155778ca93f8947951b6eeeb4cd015ffc02fb73f205fa1a65371e545	9680655b77f339a7	sliced-sha256-8.v2	nvidia-A-3
2315	39c9d5f3	3.301949	102.691	3.729	32329dbc336bd34a9edbe0d301405110f4acb896d5f695748f9756f002a8eec4	324d0f38ffe51b4d348e5bef062fdafe5d65c5e082f7c57b887119f4f7e3766f	de2cdd9c8fda4727	sliced-sha256-8.v2	nvidia-A-3
2316	39c9be7c	3.459101	100.305	3.744	986ad1aa31247d415ad63a68dcc381a42240ee1e9b3c5b7e84b98ce57ff45fc7	71e9b44d9134931f15d0b11160ee4bd6cf9c1101a33a06649544d1123ccbd8df	97d2bd9869c3c9f5	sliced-sha256-8.v2	nvidia-A-3
2317	39c9a703	3.544582	100.771	3.807	faedc9ee5f3129fc622c636177f58b7de6a34ffe11adcca1447da016df02a753	39ea2d158c408dd3a30be17be5df3c977f5590a17044de01667ed2fc5fb1d2d9	5bb04b89e2cf5f0b	sliced-sha256-8.v2	nvidia-A-3
2318	39c98f8a	3.516036	101.059	3.625	9d0615c4bda2b4ee768986e34e24dd854681e128a4323ef2221d346c098e1214	2cac3d4767051bff4cbfadea2b33e34c9c31a52a40d3605e00a9c4b9a0b6413e	e1df8a504d68e9c9	sliced-sha256-8.v2	nvidia-A-3
2319	39c97810	3.748830	100.470	4.093	e8b74164ec003b634d88e580ee2fd2ab3038e9a95fe363e3a928d260a59cbfc7	fb13aee639eeba9e5ce33525663734b62d396d8344abe442906589efd72065c0	ed7b4b2f9b32e1cd	sliced-sha256-8.v2	nvidia-A-3
2320	39c96095	3.523192	101.207	4.007	98d2e3ba1c5b895cf40e0f4cedc2910c58032f0fee389d2d525b960f8722264d	6110ed6ea9aeff592bd84d55efe45ddeb3b2042f356a8dd966883b9a0ce749e7	2b3fb92049d303a0	sliced-sha256-8.v2	nvidia-A-3
2321	39c94919	3.550819	103.016	4.312	548209aa285b672f5481d575f022136dda5e7f8cf3f03272df41484be389d461	887eb7d76618c87f90844ffa48b8908fe839a453486d05501e2c84c8f0e28d63	4f524ea7b376c310	sliced-sha256-8.v2	nvidia-A-3
2322	39c9319c	3.543759	101.188	4.076	28ccc3369f171335555b6eff2231930c7084b18d4c9683d37a3682ff9283a736	817d435f795a524658e25e2dae00170092b069bc91f06cca3f2d5b3db3b1508f	0459ca36a60ecb7a	sliced-sha256-8.v2	nvidia-A-3
2323	39c91a1f	3.487660	101.184	4.084	28e0fdc2b66823f730e3d312596021e07240151f7dc369a34cef793106699d5f	3d03e95d12c7991e05858442980c4a2248b698cf5a80ccc281fbcb178d975838	a0f0f7711a124ed8	sliced-sha256-8.v2	nvidia-A-3
2324	39c902a1	3.525636	104.209	4.035	508b79c53a883246101999081097342c9cb3cc9f81d3cd2191a7aa5fde2976fc	a29af483153768373ca311f10b4a2e9d5113b398788560d44eef83b59ae1c83d	b1b6dbfa78c86d6e	sliced-sha256-8.v2	nvidia-A-3
2325	39c8eb22	3.523603	100.799	4.028	840a3b8e82c377057c8549c7b3896158f30ebae86874ca73be31957868f6b582	564977a05c8100fe3b35eea46835abf3159899e3804bada789bfbc025a78d8d8	eb7ed9b5fb332931	sliced-sha256-8.v2	nvidia-A-3
2326	39c8d3a2	3.505861	101.211	4.013	767412eec6ebf95be3df3b9e0cdbd472f760ad3217ec6a36a109932bc2c81caa	b66c7f1ff1491b6e1ce4beed2447f9488bccf8294e203bddb7a32f8fb38287fc	35edcf698ac195f1	sliced-sha256-8.v2	nvidia-A-3
2327	39c8bc21	3.528023	102.609	4.035	e099b418889ce2e0b79cd0489093422d7e20f71687c6ad441099d9784fbfc95d	4923ed9da5105a9824d77f0430839398f26e31bb9481b77c353e4059a72170ee	a00aa2d7f2eb234b	sliced-sha256-8.v2	nvidia-A-3
2328	39c8a4a0	3.537191	101.158	4.045	b2627ca5823c06ac7589d7dd6442a781ff68a0529c77709f094c070ac100f6d7	300f2a47140439d93d1b46fd1e835290c49c5fe7ea0db33415b52c3ac083ee26	6b6464afccf5e955	sliced-sha256-8.v2	nvidia-A-3
2329	39c88d1e	3.540725	102.605	4.039	2afd59844b77dfb4116889ba6afe700c1c9edce63a06462f45b00d73fab8950e	89736805a0e9128c7be39fcc0cf1a27f8507506c165ba1dd70f7ef8b255721d8	5ca295efbab9d25a	sliced-sha256-8.v2	nvidia-A-3
2330	39c8759b	3.556385	101.323	4.045	a1a07c87188cff7ddadb1d441fe7635648dd6fb6ce72148a129cfa4de6ad4994	ba84306c02defdf42021e40c4b92949596e5590371ec957b5c48e484be995adf	2a6b4698b06a7ebf	sliced-sha256-8.v2	nvidia-A-3
2331	39c85e17	3.477014	101.428	4.095	95e3ce4e3afd0e3888ebdfd8d54371cf8086121324021c04b80d7fee47f4f2f0	2f92bf84d7b5a5701fe7c28daa6092b71b3f26df7fe95cf14c161cc414683137	61a017d30d426f27	sliced-sha256-8.v2	nvidia-A-3
2332	39c84693	3.535205	100.984	4.070	0382f09e4c0e3f0663a55be0e6c3f4e59b7f08c6868696d9ea8c5fba1c4c9743	caed5a5a6ee254b6dcecc4701d1b99d3c3163aafdd33c47c4432952afa3f0e6b	e0384ae51345964e	sliced-sha256-8.v2	nvidia-A-3
2333	39c82f0d	3.523559	102.729	4.126	1b3a07484adbbccc7b424c90837ae5abed46dbd8cb0ff348ceb32fbd6d042008	1040709a9922f5e152e2bebdbb0945628878a20a78263f2d1063d78eb43ee987	be71e2bcb549cc38	sliced-sha256-8.v2	nvidia-A-3
2334	39c81787	3.549103	100.662	4.023	33300a95e6f3d859ef8f130e6891eae72ae8959d74c4b3bd77e01fd00d9a81f1	610333d9c376e1ea5ad0f168d4c0305c1ced65d69a8077844b1fcc74c68946d5	ae26ae3e0d4aed2e	sliced-sha256-8.v2	nvidia-A-3
2335	39c80000	3.507096	100.747	4.070	751b81b54e9dc0aa69748213b6ea25054bda35b968e5ac56233498a2d1ee8271	4bd0b08ed328625509a7032fd3522cc31fea313d1f608880b986b803c9796645	50506a67fb9e61b8	sliced-sha256-8.v2	nvidia-A-3
2336	39c7e879	3.530807	101.832	4.080	a744ec9f6f782edd515febf960dc9cd855f08d2c53f16abb7aed32e59749f189	f163da8848663cb68c0bff551dee8afabea79914d4eae6051c1ed7a9ab8c1b7d	bc905083ef844f77	sliced-sha256-8.v2	nvidia-A-3
2337	39c7d0f0	3.521327	100.978	4.034	8ca375f527b74ad66653dbdd855173d862ce1b0dc0c99fd317160dfda88659c8	e6a911374576497dedef23f90fef24ac16c19ec9cced9e73795a9d2f5d19dfa9	786c16c45a721933	sliced-sha256-8.v2	nvidia-A-3
2338	39c7b967	3.542089	100.980	4.005	8dc0c13da6bccb2e0862163de8a38f357e1341debe969e821f5e0ebfb66efc9a	3a95291d2ab01ad0f6a8e21098ebbc81b963bb7f5805cbcf42d60dae9c3b3af7	f8a4357913559d80	sliced-sha256-8.v2	nvidia-A-3
2339	39c7a1dd	3.488434	101.250	4.013	06dd10da3e8aabdec522edfe2b2140afa5157636863a4cbd08032c4ce36e31fa	19cf4d9041fb9493892a4ee777fe470622a889651a1d9fa259265acc4b7bbbfd	adfca3aab8e0c455	sliced-sha256-8.v2	nvidia-A-3
2340	39c78a52	3.555093	100.847	3.971	05c1afda35524471f3c0940e75effb0732ce567807228ebc42f6062cec98cebc	161e1371c8f485a4d96d1e01feccbf08f3455979a9df5d88f9c57eccde4bae2a	a50b695d10886c86	sliced-sha256-8.v2	nvidia-A-3
2341	39c772c7	3.480035	104.049	4.118	c7cb96f777f440fb4f38f79696322575421c377a0d947b3cadbfd75cdd126993	115c508da1516bea1158b957e2d6f3535f1c0cc3c939b2cd14e1dd27bc4d8498	9a55f3181663771f	sliced-sha256-8.v2	nvidia-A-3
2342	39c75b3b	3.442630	103.684	3.999	d82f61fec794ddb023cb894ce948c17d79427d77127dabf8f764dae89c40b6cf	a98a1bfa898f866df69bb15a67d75156ff9835b5efca3402a64017c310d59ac0	03d72a3d30b470f1	sliced-sha256-8.v2	nvidia-A-3
2343	39c743ae	3.517651	100.926	4.047	dfdc999afd602adab5fe47905c4a4dfad7ba98acc1b3f40f582a93de3aa31372	890c9fa5d19db1b3965ad215dbd401293dc1ac3007c8f6723d45655afcfba72a	e26ab92815f410a2	sliced-sha256-8.v2	nvidia-A-3
2344	39c72c20	3.500402	101.295	4.000	9297f14f727e2464c0e0383f28ddd2bda591c39773ad27ed43308cc28c9a8912	a2b0f47aa6ce0072cbdb1e222bcf7534e704538633e63369c88303655e2632de	1ffc729921f012d5	sliced-sha256-8.v2	nvidia-A-3
2345	39c71491	3.475654	102.724	4.026	350eeaad5fe3f37d63a98a20150152c61c790c1b6a4ddd23d67d7267b63e71aa	17aef23e73bf18a3d2e8ebb00766f7326226dc94df13514d1fd1807ed31beff0	e2fda979aa0e9e7b	sliced-sha256-8.v2	nvidia-A-3
2346	39c6fd02	3.482429	101.204	3.950	e93db6808da746e548772d5c2daf4094fc1b08cabffd694093aa68f1a4b79938	dcc9ac71ded1a6ded333125923e851da08528cc1701c5fa6ab61cb6f140a8710	793bf269b22287a1	sliced-sha256-8.v2	nvidia-A-3
2347	39c6e572	3.451978	101.031	3.986	9bdc3a5029112754332d7a2a5f151e874bdbbb204cc8ff47ca9dd8e8357e7b18	de197cc0c09fbbedbe559638055d1f11034fa13cec2723f31d45128c1ca70df3	827a4d5453a513fe	sliced-sha256-8.v2	nvidia-A-3
2348	39c6cde1	3.520434	103.150	4.056	823301810b1eb81ef3214b64a85de1a2ce008f5c290bae945f343d68c70b5ec0	39e211a47b4a31dbe2fdb6c46edec8897ed2ed7a950eaf12d5758629f72bf881	98a2834344fa9f97	sliced-sha256-8.v2	nvidia-A-3
2349	39c6b650	3.495421	101.129	4.000	9adb45897383c94619c9e54c4ce8712ab86d7ed0259b0b50339f88f9f42f94f8	485a1fd73c5db887f7a219c0643b0c446706276810ee1cc94958f6da6c20866f	8e2b5cda6a2b3db7	sliced-sha256-8.v2	nvidia-A-3
2350	39c69ebe	3.344044	101.975	3.747	cf82c4682c5b5ad82972f04a308674796421688a4034c676b3cc09c30b994e3d	ca4d67497d893202ce017e051508a859401cd80079de16d7d4799c9f6b7dce82	2faecba0f1544c43	sliced-sha256-8.v2	nvidia-A-3
2351	39c6872b	3.298343	101.524	3.868	9b19002860ea265849b6517ce60c45722891bad4012bbffa6092305143f17a32	4bea3a068b1869503b7c2fdf1633957796d93b0039d7a098f6560bf36179005d	f38c448a83613865	sliced-sha256-8.v2	nvidia-A-3
2352	39c66f97	3.368410	100.177	3.793	68c6010bb1ffd0cdb18051d4cc35b0cc41008bfb12413cc863f11c9bea3d1ea0	28808d201323f36caf90b100d0d12929b65b5acb3fc548258e90bf7f93ea422c	6402acc8f1a5b23c	sliced-sha256-8.v2	nvidia-A-3
2353	39c65803	3.348038	100.197	3.652	d43b13dfbf74a80bc397a9b76d7e19570324bdac3ee49012075cbb022effdde5	b9e8eb2222f864f35334b3cc76dc3497ecd30b35be6120e14bc00d02dce8107c	ab26a78c96c27397	sliced-sha256-8.v2	nvidia-A-3
2354	39c6406e	3.267242	103.658	3.716	18982704f2a24cc46ab7b4c380cdcae15481339137ebea28276c6820e6d97c85	59406295c4af5c0406d6dc9c6e18a7d445fa10e334661a5c40d74aa1f4baee99	fdb25698ebda35ed	sliced-sha256-8.v2	nvidia-A-3
2355	39c628d8	3.318807	101.398	3.879	9a5e5e3a4f6c4366f489b40190ecfab90dfbb0570ceb91b749d9352c1e57e2af	e52c9c399dffe3d3fdd9d8bbfad27e0c54fe9abd1f5a7bca67a20645019d49e3	9d03af2d88f08f72	sliced-sha256-8.v2	nvidia-A-3
2356	39c61141	3.358616	101.488	3.843	d3e3aa3edebafa535c7b65ea39f8f97113aa81ec30e547d459f8415e4beed1f2	51ae6c6d0a96d11a3348ae3651374f7392338dd06ef5e94d7864e3f2b88e3bf8	1caa2fb250302cff	sliced-sha256-8.v2	nvidia-A-3
2357	39c5f9aa	3.336083	101.978	3.774	f6a56df5b48a1411f0120b1340182b4e57b962dc4475a2eb4fe8c4f2c608132a	bcfd4cb23f59c3127b1cc0e865a00923e392ded9b1ad03e0385e5ba140a82571	8a00ca3b6e296a8b	sliced-sha256-8.v2	nvidia-A-3
2358	39c5e212	3.352643	100.061	3.713	440586cc02ffef66c82ffe7d0aaa0775df004df6b56ff78d3c8cf7ef443c05ae	81979aa5fee2ca218f739e8b57cdf8266cfe0407872d3608bc0f4487decc1088	c524c7fcc45117c9	sliced-sha256-8.v2	nvidia-A-3
2359	39c5ca79	3.309307	99.960	3.738	934c1cb060c0ee548b523135d0e47d85cd80b04c610b89e841f0154274bf81d9	b75f9296c648cba296750840621f29896ad0d814fbb0c2e52ccffcc1c8c60356	cfc5defd6f6fce7c	sliced-sha256-8.v2	nvidia-A-3
2360	39c5b2e0	3.351752	100.970	3.806	0fc51ca96de8d79080c276e01d22fba9b74e2cac4cd3c0b5c3769357b37eed1f	94929e987addd030f5bd007a276542f410b3ad5464ed82c0bc28bfa22f75018e	566e56ba2d57345b	sliced-sha256-8.v2	nvidia-A-3
2361	39c59b46	3.393148	100.699	4.317	cf667cf97980b7c2a2ecc51f4fdcb4e52eb53c1b1cca9183df443b81b762ea9f	c43f7d662770a97f7ed188a19611c4983440b666f9d58e71f32998655767c2e0	8f0b1349aad2df24	sliced-sha256-8.v2	nvidia-A-3
2362	39c583ab	3.558867	100.135	3.772	6ddd8494cffae5919bb1a24b716c519c5338706a123e10c123c4f76996f3cf00	51917e064fae29d677aa4d42df330c669ad70bb21721a6a79da1b737f971a4b6	387ee3e201fb2d8a	sliced-sha256-8.v2	nvidia-A-3
2363	39c56c0f	3.568498	101.391	3.885	b351720c3a13381fe33b1d1d01836d3fd98e487bbc400ebee0f3002de57ba511	781b412cc43e2124b4f4c882639fffe59a419cf06a3f07624b250e86c29b9e5e	716a2fd03dc36bda	sliced-sha256-8.v2	nvidia-A-3
2364	39c55473	3.497420	99.977	4.532	bc9215dd125665a746be0dd6c228b163c6e62611e830546adccac8d890d304de	edc7c8404edc73a27cd6aee4ef5eb94864d7d6559ba0e8712b907147ed04942a	c2bfad1dc252f86c	sliced-sha256-8.v2	nvidia-A-3
2365	39c53cd6	3.516529	100.456	3.671	3d8b163b5ecf77899c8da3b0448d71eb2b84afce652d02b582370cb1a46c1c99	c95aba252daa62828660b026f872669c560ef1672e1cfa6748a4edba7a958586	efcebd72f87f7138	sliced-sha256-8.v2	nvidia-A-3
2366	39c52538	3.561919	103.217	3.685	1d199bae1568b67d063facf1b9476367a586e08797d5290b7cbf0f5af4930956	72655290f8225c454a561c6ada9479c8c8596660d10b1c738eb8b123b0556b6c	c48488084af6420f	sliced-sha256-8.v2	nvidia-A-3
2367	39c50d9a	3.493981	103.782	5.029	034b23eb332821ffde3284d62540e2b50a85f6ba9eee8d53cf367073ff593337	c29f5febe366cf048ae6ee43c8bc59a87615d3978d4b6c9090423045250ec222	ae0a183ca8ffa8f3	sliced-sha256-8.v2	nvidia-A-3
2368	39c4f5fb	3.563459	101.666	3.888	24f0f119e97cae5c9e1857d7cb8d5d2653bcaa74c34af60592650801ccb70b72	c43549783ebb85a9cdc35ad8f4d183ae1dae3ed576dee5ebc9bce673982db19c	585188b8ab284c11	sliced-sha256-8.v2	nvidia-A-3
2369	39c4de5b	3.559366	100.802	3.809	a3b6c587ea3595fd1a3f7c2f0e3dc0cace7624e181449ebe185b87bc602431fc	79805ee681bf895d5c7d715baf4431e9142388eea6d99707bbec9aef4e3b588d	9c25f628c712da8e	sliced-sha256-8.v2	nvidia-A-3
2370	39c4c6bb	3.541732	101.760	4.357	a7f1e7a3b27485a32e0d8e585286bdda2ce29a39f44e5baf1e3942d349862ff5	a1bda92b815a288ed5b702e84b9a86b4dfa9e767670ddf44163acf99d767ce85	f6d0834e90243bb4	sliced-sha256-8.v2	nvidia-A-3
2371	39c4af1a	3.501675	101.260	4.060	c7096ebff078251d2fc2459f2eb5f93e7372de6c30e944459bf00f5bc4744168	80b129beef6ed12d1f91b4af77a95addabb57b56ce8fb64a32a1ad5de9f17498	af3dfdbb348019ae	sliced-sha256-8.v2	nvidia-A-3
2372	39c49778	3.518813	100.932	3.931	b77fd1264d261c8d665487104269f5ab8fe48e376e77738cce12a241bb898b92	70476df0acbafb3193be1fb193661fa85940fd37c5cd1cb02b7fa58a7e8f8e6b	91ce4c3c6b1a7620	sliced-sha256-8.v2	nvidia-A-3
2373	39c47fd6	3.557713	105.495	3.937	66611b9ff6af836af0a2aba92b73f0af7ea65be2b91974c20995b79bef5219c2	2a1e304aac6be88561febb966553c662df61ae0a6dc58a16cabd60cb5682cd5e	2f4903f094893895	sliced-sha256-8.v2	nvidia-A-3
2374	39c46833	3.500171	104.052	3.853	edf594443ae807ffad6adae4d58fa0f4ef6ce83c52b00c647518e80ef28dde01	8c02fa85d486ab479231da950e6cef36e60ea09f75de561fbeb28e0091acb945	c6fca83cb952c712	sliced-sha256-8.v2	nvidia-A-3
2375	39c4508f	3.544421	103.580	3.797	d5b01a430eeeea7de133d1ddc8ca720801a9c37374f08f8c066260d84337e89d	4b2330b6778761a32f70521e2962f4f7ca7976a8da15ee58abed376332f144e8	7568a80bf487299b	sliced-sha256-8.v2	nvidia-A-3
2376	39c438eb	3.528931	100.304	3.854	44d131545dd535242305847f159f097ed0aecda265503b92826fed0715f27b03	cec8e0c89f6b3bb9c0b613be423c49864b785c821743a442055b233cdb25c9b7	55f6fae9865805f6	sliced-sha256-8.v2	nvidia-A-3
2377	39c42145	3.512741	100.947	4.024	58189b896a7b3a6f966ae61b78bc91a1046554a386ea379cfecc2da29032ea09	89cc217cc9fa134f539d1d7d5293b4d917f1ec7e6d9beb10f0537207dc0be83f	9549620fafed766b	sliced-sha256-8.v2	nvidia-A-3
2378	39c409a0	3.543610	104.041	3.937	862c83f7dcc908b21fbc7238ffd673235beeae75c00e77f7d7615515df8164df	2dddadbddce72a423fde79acec827f41b975a5ddc105c0182fd80941d62e0a64	f88ee67747596529	sliced-sha256-8.v2	nvidia-A-3
2379	39c3f1f9	3.499904	104.511	4.005	6aa492c4bb171340b561803d0db9a505b8eea1ae9050301e4f45745ef28b739f	a61f1c2279c07eea62ab912097929fec8f0b4b2402681103937c383c0c1305dc	c06ef8fb29294e8f	sliced-sha256-8.v2	nvidia-A-3
2380	39c3da52	3.527592	100.544	3.847	0c7f60ccfbbc2c46dcdba169bba4ca5832f5970d75a090a2a1068b9d65a6fc49	49da8d90d36ff51faf3d72a459aab0d6efe4af0dde6f4f4d105e8bfd48e539bf	6da64275870fe9eb	sliced-sha256-8.v2	nvidia-A-3
2381	39c3c2aa	3.462520	100.712	3.765	9aef6d9bcc4b92b5e2f52eb33c5943190291a4dbfd7520b81a2efea2c43abcbf	6e78a7730139b4d8887b46b43472842b0022e6732967294b1af02b1fdba9b7c8	3ca03ce57dee8fc0	sliced-sha256-8.v2	nvidia-A-3
2382	39c3ab02	3.558521	100.106	3.772	1aa4ec6d554d84515702bdfd088dbbf0bdd2d9b5eefd4408ff4b3b8cf5e2843d	7f54c6e8c75caca81e4c884fc97148520c435c284074392fac25439bf8a1a444	13438f4da554f467	sliced-sha256-8.v2	nvidia-A-3
2383	39c39359	3.409334	100.680	3.750	1b2d20870f8996de3438eccf546f5d84a51bd103f5e8b0c4eecfcbaedcb45354	a41e8877848af0a6b296171a9aba75e3fce72159597ff7131842b51e3cfadd0d	d6b39103c3537aea	sliced-sha256-8.v2	nvidia-A-3
2384	39c37baf	3.469774	101.478	3.819	65307c4e441bb5cc36a57ffc9b92b6faad655e807a718c71f653aec748d0f79d	132cacb57b8534b8adef4855f657dcd02a5efed0a8ca7b78c58d46362c81b008	fe84297a272fdd82	sliced-sha256-8.v2	nvidia-A-3
2385	39c36405	3.512073	100.608	3.887	c9388d00b928e73bd34fd91691876d8200bf3abf44da9c0faff8e861b3de7309	620fab1638a84e079457cbb1ab244fed1dabf9702e0003be9afeea0afc59653d	857a06e5b3b70bc7	sliced-sha256-8.v2	nvidia-A-3
2386	39c34c5a	3.498719	101.234	3.771	87cdaa3bf95fe7a01bbd5ec7f6a853204442eb7e4f558526b821fa950b99daca	c833a0e1f91e7916231ae4f0509ce3ee614de807c3cd978e306903af61261d70	9c164de9eb66f855	sliced-sha256-8.v2	nvidia-A-3
2387	39c334ae	3.469368	559.749	4.182	db36f0bf84dd1ed7199ec1dc9dccdeeee79beba16f093b787848bb677024fd4e	7d25fb91605ab2f5761da1f295f7f8e0c07306fc1c5243cde0341d986a43ce25	429dd88702148016	sliced-sha256-8.v2	nvidia-A-3
2388	39c31d02	3.414064	102.798	4.110	22c3c6181e643b7028bd4e736c14d383f02e90e8a8da3cf317972317da97266e	c5bf976b75d5331a9c6cfc62ebde8b1f0b6896a1a240b0cdad1a61823c350719	33de33b97eee921d	sliced-sha256-8.v2	nvidia-A-3
2389	39c30555	3.550377	101.105	4.209	ab202e5c9b34da27db9cc732183f96c738590f58ddb1b4e448acf38d75d0ba8f	a704b67a67e88ba8e865336b1a54427e37ed1ce68e43467c35572aa13fe3c7cd	b814c91ba444611a	sliced-sha256-8.v2	nvidia-A-3
2390	39c2eda8	3.463862	107.123	4.320	ff87702b9731178ce6593a1f7916ecf8a57d5348086e092dba7f91433bec8cb6	3c6d9c87d23eadcb79bdffa8fb7c8a6fb4f52f7c67b924c1e3f93bda432390b2	6b7617ec441ef224	sliced-sha256-8.v2	nvidia-A-3
2391	39c2d5fa	3.473430	103.880	3.905	080af0090e0a3af7f15672939430e2e257da91ebd98b6e03865f501aea7025aa	af3d516b3d51643a6d5cb7d9e46672e3da248d8032f0032c35069f79d4486ab2	baf761d304fb2dd9	sliced-sha256-8.v2	nvidia-A-3
