step	lr_f32_hex	loss_mean	seconds	hash_seconds	state_sha256	gradient_sha256	losses_sha256_16	hash_scheme	label
776	3a190bdc	4.122951	19.525	6.917	dea198275068fa9f675b142b91eee76483e0c07b65dea8484f86e18d48eecfb6	d58b715aa318091c8f929195178e4b1f0d9a0ec0801c0f4664f42753085a5709	3afb12dcf1bf2314	sliced-sha256-8.v2	nvidia-A-1
777	3a1907c5	4.093371	19.510	7.422	3cb814389287909a88a38aeaf6598061ebf197faf638dc6afff6e2d14433bc2e	66fef71b4a6f1c898db1a31bd3cf57bcae8274d586233cd299930c74a1cce5f7	066eae1088a323b9	sliced-sha256-8.v2	nvidia-A-1
778	3a1903ad	4.125198	19.509	6.904	0daf67475ed4977635b152e49940eee3ca14d12ff2c70a0aea946920deef2703	ebfdc89ed7d8538e0c7597ed9180debd6a8b2c5cae544236f92d6c2c6078697e	8b1e3533c86557e4	sliced-sha256-8.v2	nvidia-A-1
779	3a18ff92	4.115463	19.525	7.847	fac2c6d58d228e78fbff5ca624dac956588f4688759fca76f328b9b00612a467	852f409f9a87814f8f77aae6b7f3d5db8e4ef09b0ad56dbb8e0c23b37b552163	30a5a57a6d141e64	sliced-sha256-8.v2	nvidia-A-1
780	3a18fb75	4.090451	19.491	6.780	5b19c2be16c7bc64fa62bdd0c00f75ec0a612ed6f515948e2a7ae6be2092e0c5	e434d790941518bae24b67e41275eb257f8fd4ef646e5f5384ef6529e5c418a6	a3307a7ea7d0dde8	sliced-sha256-8.v2	nvidia-A-1
781	3a18f757	4.075217	19.491	6.901	e67b6dff29dbbfe4cecc5ab7724c2f94f7c1aacb11662aefd6bf0b9504e8cab5	e56809d73df93e117da4bf53c5cab1456e5b11e3d71cc78cefb79830ec876cb7	a48a754366836181	sliced-sha256-8.v2	nvidia-A-1
782	3a18f337	4.133041	19.522	6.851	b856e7c46faaf06b8114c2f04501242109a81dccca94466a103660295a46070d	57e105df9ef0ad6dd85994a0d9be1df9d2cf4b9c2891d18c199551d615dd23ce	86199a9279ba6802	sliced-sha256-8.v2	nvidia-A-1
783	3a18ef14	4.094202	19.517	7.190	4aae64c9d8c6a67be53867249b22060c6247f06987f7259ca8af8c1bf6c89a1b	b8d369d6a1f0716b91b76008f9d4e9959a417479f759d9dd448f668123a50337	6b032e548ff0cc6b	sliced-sha256-8.v2	nvidia-A-1
784	3a18eaf0	4.054998	19.497	7.183	7306dce8e4043053834e9a58ed419b3976f4520c88fcc46c83362430c9ed2144	12777a9c756e7bbf0f587656b6f260ea0c858acc02dfb31e56e7ee1d5c13e3e5	04874d6b31ece831	sliced-sha256-8.v2	nvidia-A-1
785	3a18e6ca	4.116680	19.514	7.407	d0fb84a500540a39a6732d2a97c18426e895a06f5b081cef6c6535860ec173bc	1e50c869d4851c9342d79aefc9eda9c4a27e14c51936b5f9925851fa2bd06ebb	aff37aff673387ed	sliced-sha256-8.v2	nvidia-A-1
786	3a18e2a2	4.153805	19.510	6.919	c0464b5f690d621b49023915eafc7ef333c633513ea92b2ad1e96590d507253a	3ac50f849ad1538d3e468dabad6c3a1d845bb7cfcfed73b59cca0be1605ee364	95bee7bca8106dc3	sliced-sha256-8.v2	nvidia-A-1
787	3a18de78	4.111491	19.526	6.732	03125fafd692883c82219c3cbe5a309e48fb8ae9caea23cffdfe3612651c1387	d41f44a754d91c481240bd002689d37b6733bdee66557375e95d4fbcc98e36f5	ac985f963f82bc0e	sliced-sha256-8.v2	nvidia-A-1
788	3a18da4c	4.117306	19.540	6.715	43ded82b92d02f471cf4fe426ed508c47d3b28b5d68fa4aef722f434b76bfdb3	7f69e400fe518f5e98ffb4c0cfe6f9ea492ace2ae8184fd5b1ccaf7ba1aa8c10	6768ae7bc2b60d12	sliced-sha256-8.v2	nvidia-A-1
789	3a18d61f	4.075195	19.516	7.099	e38eb1f083e6bc16b17a9501405c1908e11dc1963f0ad0cf639a28fc128588d0	61a3f655e92188df2424818a9aa467aece3523a66190b544eb46b184da8af917	af22f211697b5d73	sliced-sha256-8.v2	nvidia-A-1
790	3a18d1ef	4.081799	19.505	6.480	3fc811e241c3a8d02bbb9bcab0f5aac561a75a77536a1837a589e35973d87462	8b5600cdca3bd66041d6a59821fc2aa2b7b92466e018d68f33c01783bf5bbee9	03224374deeb61ed	sliced-sha256-8.v2	nvidia-A-1
791	3a18cdbe	4.123284	19.515	6.588	0b42413c6d5e9b009c64f19a74c8a0f75ef37926ec8b3c769a6abab79802520e	40c062ced4ca3eb48c6c285e465674f5ccef051fc3e4a26dbd0027ae0ce05fbc	b0679ec612bdb33f	sliced-sha256-8.v2	nvidia-A-1
792	3a18c98a	4.078056	19.513	6.412	374525247f92de0a8590335435ff84fafdf348fcbff569534419505df6ba2460	4a652ed6f6ad49ba5d2bd8bbf14c1c2d303e939914c6d609cf404f5f90c51135	0c29f5af21b77004	sliced-sha256-8.v2	nvidia-A-1
793	3a18c555	4.115486	19.509	7.298	e7f4cde155b3ee6730076f6cf9cbf1babc2d393fcbea931c9049a34cb6052eca	dd9a61b27ded59e177ed49b29cc141d6e283269625989477e68cfd3dfb830769	ceaabf4a9fba200e	sliced-sha256-8.v2	nvidia-A-1
794	3a18c11e	4.089928	19.511	6.713	5f015ab0a0e3303f70f58f2674bc1ac561e46d7b060c8f0896c1b51599ad7d28	f7d3ab506b33e5833896146aa7cb162bcabd2c70e780166e74b807c2dcc6a238	d57859228384b23a	sliced-sha256-8.v2	nvidia-A-1
795	3a18bce5	4.070177	19.518	6.484	36700d30310a5cf4caf9a17267ddc4b38476b61373d834a9b8ddb1c284a89e0b	23417399c3fd96830f39ffa4812f0556609f6d65948736c52c073fad9c8d522c	06bae704e3f77ebd	sliced-sha256-8.v2	nvidia-A-1
796	3a18b8aa	4.092693	19.518	6.584	cc756de110b1377bccf0e8f631b3e7e91dd9b2575639e50a310dca0231cd450c	f9418d5ff5c10a0c2ca989562f8565947e0ef82e5faf990b3eb5b5bd01be733b	e37216b4c9f62651	sliced-sha256-8.v2	nvidia-A-1
797	3a18b46d	4.061997	19.517	6.931	4e74fc17c2feaa9b3c68dec18e65cb6dbe2cead943c3d9aef9603f1436f4aaad	8890e498d3635e5c0f9f3505d618535618a7a5ff902301ae379925f7e1df4909	eda24df2fe5ace18	sliced-sha256-8.v2	nvidia-A-1
798	3a18b02e	4.069854	19.507	6.325	27902bd0c21d05e4f831ec0e80511110b130f32aae4f47f84a6c0addfff60372	179ca466f34a73a0dbde6a73269fbf38cccd05d34468fbfcac9cabe034a2b890	32865bf3c0173798	sliced-sha256-8.v2	nvidia-A-1
799	3a18abed	4.037918	19.509	6.572	de7d4603e2996a1daf0fafe200c5ea785d08a8f8be2ff80148dfc128d47891da	d507ed141a538af4fb0bebd8a0152cfbd877929a10d39bc9157b2bec787d5c69	7bd8479ba39c0cf4	sliced-sha256-8.v2	nvidia-A-1
800	3a18a7ab	4.053963	19.517	6.492	6e70cf84d90fe694491623e429247a14ffaca94d78ab61e623267c3f5cd44fd0	74c98bea03419de57aa1949e317ae21e424dbb83fc283f6e2d01e7a463c59eec	e15ae48dae22ef2d	sliced-sha256-8.v2	nvidia-A-1
801	3a18a366	4.054811	19.505	6.869	62e67405dee4b204f1f96f4cc1529781a2ddcc7031bc888748328fc2cb15e6de	6e38d371695393999e683619fe6cd2a8400facfe39db0f40a0c204b9804ba912	61b2ae5a1185c7ab	sliced-sha256-8.v2	nvidia-A-1
802	3a189f20	4.086878	19.508	6.877	b781a644625ec4bfe35641be03b3bd2bed46dd50a56b0b5e822a1e4e00dfb6b6	96b355d862c246988398028ff559547d53b861a8523d86d674aec208267953e4	f2d93e46d1721132	sliced-sha256-8.v2	nvidia-A-1
803	3a189ad7	4.024177	19.512	6.855	c09bed8739926a57ae78d857738f74ce667ca602b6b9efd2b071809f5763ec47	5e255f74fa329adac7d1eadaa3e58b647c689a31a579e7ffcd2eaa2f47fec7e6	65d9c399275861ca	sliced-sha256-8.v2	nvidia-A-1
804	3a18968d	4.069955	19.507	6.957	f4f25a3178c454f0285a1dd456ada78ca01cbe19fd30ede8841dbc428649547b	f3bacade0a1fbe6bf64136f95f784d6fa1a72624d8a35a381893539d9630dc4b	8bfc20e39fe9e51f	sliced-sha256-8.v2	nvidia-A-1
805	3a189241	4.087858	19.503	6.839	934a6610cb046ad517bb2c6a18ece8102c2a8265b85ce227df3c2466aceab158	b6568b183ce72fad8e40615e8c626e0ef61a6305da439aff8a4899e5abe1c7f5	5b1f4442f18efa6d	sliced-sha256-8.v2	nvidia-A-1
806	3a188df3	4.064664	19.505	6.722	5795249c25d82e8994f6e240e46237c76b287f68ec686b7dcee62cb68c607a94	cc83d3e0795f2dee80262982eefb3e2f124110936f2986580a54091e23c3956b	d54e192373421770	sliced-sha256-8.v2	nvidia-A-1
807	3a1889a3	4.141948	19.508	6.592	e688a70e3f186b18802885c300a70bc4778e59e23403cb9be687a24b517d4d03	491ec3036f04e1beb6ae5c9431f18736625ec1fe5ee2c3644fbb010684e45712	887a01a9781cb148	sliced-sha256-8.v2	nvidia-A-1
808	3a188552	4.208346	19.509	6.458	786d9a1dec66cb7ad12e285aec5409ca42c766ddbd3d6b6e7c1d6a137add14ee	48bab56ccc81d4fb3a21a40c93a2e4cf91aaa1879fcbfd3dc1368e5fcc341f9d	7d20cf06ba50d164	sliced-sha256-8.v2	nvidia-A-1
809	3a1880fe	3.969998	19.502	6.796	6979bcfc422593eb63019493face774cf246d82eada002e09d0fa4cad9a9b411	395b80010b8a0c554e66780b0a5bf4e34c3df7baf9eddb75eb4f9cb7de0bcf5a	376412e29774924b	sliced-sha256-8.v2	nvidia-A-1
810	3a187ca8	3.980104	19.505	6.623	e6b199810a6bb1868b27a332b12f645c5d10c532dedbdeb75016735b2964e22e	499fae0ecf5241ec399ea06a7f528ec5b18dd35b74c09baa1b9af3f4b031e4d3	b645533c972a1402	sliced-sha256-8.v2	nvidia-A-1
811	3a187851	3.965255	19.503	6.714	dd91c17f40b4969094c3c8b8c10ac6b04f974d50bbe03367c072656402b1af86	c681694b9bdc04ec1f34f0926abcd4ae7d23e8a9f4c4417080c3ed07060a4b22	7072cd9381eeef93	sliced-sha256-8.v2	nvidia-A-1
812	3a1873f8	3.996682	19.509	6.468	86f9d440d7e269f030d752d47ca68d0d969f646073fd7a6a1d0c18134e0b4bb9	0a2a76666161125a01fb80916b25f039affdaa1d861be26725ba935125b2ae39	d460c9714b31fc27	sliced-sha256-8.v2	nvidia-A-1
813	3a186f9d	3.988675	19.501	6.908	c2f43cbd453fd3298b6f9075edfe4bdf1b408eb3e9bbbaa97795f3067a0db6b6	e94ed7efec3c7db8e7e8a1c3e176428f7c2f8e34177ce984cdc270aa25c68e27	d93c806f452e393f	sliced-sha256-8.v2	nvidia-A-1
814	3a186b3f	3.972739	19.499	6.714	140dcd28f050d86e25a87f0ce16d2f9dde71e408e9351d21a5d2a8c63095a72b	b834f105d1571e21b68ba99037419096423ac269d1f5eacf08e1018cd0cba355	61eb67eda50eece1	sliced-sha256-8.v2	nvidia-A-1
815	3a1866e0	3.965877	19.509	6.728	f1e31d4734c09faf60c1d9d49fd176d9ff84d123103d08fcdec37370322cd5bf	59cd1ac4b94d019ef2c19e574c73a438da398d0bd108a7d5ca04e99f6d2b326a	1ec7f9672fb30182	sliced-sha256-8.v2	nvidia-A-1
816	3a186280	3.976896	19.512	6.470	3405fffe7aa4c4dab14f444ca3681c8258c6b3e3c8894f91a2ca2e55921fe53d	cfd7312d8d2a43a41be2ba4bcc8e52f6ba56465a48278356f225232e83b347db	713a0fa4539d0606	sliced-sha256-8.v2	nvidia-A-1
817	3a185e1d	3.997032	19.506	6.742	b097af4435a632215c87e09fb66862062adf9781cc1c882772dc5abcfe2a76b3	014667318253b4baf7cc1b954bd20eaa466165fde2b9c839feac71d374bb534c	45ad4810405cef49	sliced-sha256-8.v2	nvidia-A-1
818	3a1859b8	3.978016	19.506	6.825	e0afb1949a52c0f9bdecea8eafba25e63fd4a3f44e86604814bc7d7aea279887	21e47f45c9184e71d3033117b5aaa9022f2cc652727114b65885b82cbef3a89e	197edb657dc6c5da	sliced-sha256-8.v2	nvidia-A-1
819	3a185552	3.948438	19.509	6.779	00bfbfee3e024c8d21f5d6ed3fa372906791e455aa881a01e0fe9628017334c2	efb61f256a6e6b9a72fb1834b3132c61f8ba97676f6e06c0d51f073ce81be3d0	e0ffeade6313f324	sliced-sha256-8.v2	nvidia-A-1
820	3a1850e9	4.047947	19.513	6.725	ffbaa93f11d1a5ed80e8ffe4b7e6e29346d7210d5b310a43eae9baa1b7b4e013	4827098a067765335a4285de3b692b863c7d8132a909a5b81b1b6e6d18bc0e78	026d2bbc50c0a69b	sliced-sha256-8.v2	nvidia-A-1
821	3a184c7f	4.091326	19.507	6.702	2ed08d595ebff4568357802ff172ded9c23a3850f84629261e95c9c2aa371669	2adf7b044c6c3400b65c5b661cff13261b89b35ccb0a65ab290fd2a5e113c491	296c24840ec7193b	sliced-sha256-8.v2	nvidia-A-1
822	3a184813	4.176978	19.505	6.562	9d32bd44d1db8649dfc820a25dd12ff4ee28fa208ddaf6f944b97bcd978ee0a4	a4602c0b664d433cadca4a4db3f8ffdd0ac09d7681e3777482ff4dbad46ab617	1c319afbac797895	sliced-sha256-8.v2	nvidia-A-1
823	3a1843a5	4.088696	19.499	6.657	483f932f3d328c1666c5c599e93ae62f526fa12e50e36cf92b98b74f3657a508	e83a89edd8701d07d8d3310b6a1f4cf4f4210099bba906ba2f698bd2b4b8461b	cf14752fa5fc4ed2	sliced-sha256-8.v2	nvidia-A-1
824	3a183f35	4.034006	19.502	6.670	acb3a6b5678ea66aa8aa4c3e9657f73cb3908b9fce6a21d2ae62f04c08c77bd1	28847cc982aa9561900724139598c04d8fd127c26c63ce137967a1eff5299bf9	408d1f974115f33c	sliced-sha256-8.v2	nvidia-A-1
825	3a183ac3	4.101294	19.503	6.724	6bddd8e5fbbec15a32c6a27bf17c2943d22e7e5e60b49d81b09d90cceeaebef0	40decdca91c26145cc080bb54205910421c86c9c385daab0b6afb8d952aa626a	230d40d6da0efd71	sliced-sha256-8.v2	nvidia-A-1
826	3a18364f	4.093758	19.501	6.483	363c3491f6b16cb34002e2e2c8bbf4c795482c191d05c9f0e8fd0fc30a024ac0	144c74f651274b3635faddac8b59a39de7888f762758308d84cce8ed05f907e1	356ab073a0b61a9a	sliced-sha256-8.v2	nvidia-A-1
827	3a1831d9	4.056899	19.501	6.596	48bcd8c420964886cda878626d3ac1dab05bb5719133009a9dff417ec1e97447	2b6630249f7c5dea45c3f3ef48d7b16122fba29b71dda6272ec894fd91b312eb	58cbccbaaf40acee	sliced-sha256-8.v2	nvidia-A-1
828	3a182d62	4.051397	19.503	6.610	e6c2607c7e7145666cdc5e2b650bac35f46e213a56fe7a4690d4fe8c3d661344	7f689c2341d56d76adc904aba5083095b14ff6c493c51f3cc2be6cc12bebbf64	3376379006db2a1f	sliced-sha256-8.v2	nvidia-A-1
829	3a1828e9	4.094704	19.507	6.713	a561f38dbb897d4f6874f0c07b83ba0e6f6b8404e2c3032c6e911edf834ea507	ac31abe8965cea24f8de6c768b9e5d99a35bd113000e32e9863b26e575d2a5a5	0009bb56535aa3e1	sliced-sha256-8.v2	nvidia-A-1
830	3a18246d	4.062834	19.513	6.764	ea29decad0812536adfadbfadb4bb18287d2e853ccfb777994de97e3e3a08fef	16c270c7f0f748a86ca86c92dcce7b28a97b4fa340674cb4966b66c928540676	81be402d9438c33f	sliced-sha256-8.v2	nvidia-A-1
831	3a181ff0	4.058826	19.503	6.763	7980658337390d64454f558814eb06aa9ab667285e6faa6fe9ffda94681a7d49	8dc7eab0bdee949658cf87de2ce9b5fd2a4d01ab46c7ba7e744650ca9e7b5f0c	76075ebc05ebae5d	sliced-sha256-8.v2	nvidia-A-1
832	3a181b71	4.039489	19.501	6.497	cdfb6a87af0c6f087f0f04cdb0971bf9c5d2c4454d891dc910675c60bb3dc968	fb162e5f7ec767fdcb76b8b90f9c8d3691b1426a71b255f35b904333bd76963c	6a4c14d29600ed84	sliced-sha256-8.v2	nvidia-A-1
833	3a1816f0	4.062365	19.503	6.632	84cd23256a7c6b952a4bedd9580db5f4173080de4ae09cc8b85c0233ec80f529	47f4a1b1a0069a08aee58450b4c6c62c31c0445c65ad72b82feedaf8880ed439	f9a25da03d68a882	sliced-sha256-8.v2	nvidia-A-1
834	3a18126d	4.033473	19.500	6.295	fb4f03c21f9b47ef96466ea8a3bd2fdbfde60b59a15c30445f278fcc30d6e379	6721e6284e07d9730cf5a6206051a0daa9aa1e3d35cedb801be8806a581285f2	1a4a41480fa800be	sliced-sha256-8.v2	nvidia-A-1
835	3a180de9	4.018824	19.499	6.585	0b8d1127d0becba77c1e155fae7e755fe3a30ea372138dc6bb38a6913b4f59a9	782b13924885845890abf3aea5c600b837146f3fdd48385f1920e1e25e5ba92e	5d199a40805d5810	sliced-sha256-8.v2	nvidia-A-1
836	3a180962	4.094317	19.501	6.418	3421a51f050541e177593377334ef58593cab5b26e138f1c3cb26f3bc49cfe2f	19cd9cefc023a8fce9e5615545cf3334428af276c35077954e75840945a8ef4c	1f959e46148d8788	sliced-sha256-8.v2	nvidia-A-1
837	3a1804da	4.008016	19.505	6.604	c59ed39ad58ccdc25d099310b8af3cd71b79155a54c7a67c4cae3d5ff1c9d64f	59de09375b9f3e99a0651a1588f291d036339e2b80897ecbf36641400957057e	ef1f95d0c28efeb1	sliced-sha256-8.v2	nvidia-A-1
838	3a18004f	4.036610	19.526	6.674	79835e292b11a9a0eea71ca35bddd65f3eca21a0c137f7a760e1e27f753161a2	4a7aca09ce66dfb6c54b10e79b266982ef9e272998bd22e2a81e89c29f533e8b	3ac2ad7a4cde95a6	sliced-sha256-8.v2	nvidia-A-1
839	3a17fbc3	4.056452	19.502	6.767	5376ecef577540790f04c0e4fbb58ae4ff55fb39d24e0c58dc7da29b981bfc54	3d688a69c0510da845e706a77b16700b23a6491476e4f6caa48884cecee1ffb5	021fa97b0985829b	sliced-sha256-8.v2	nvidia-A-1
840	3a17f735	4.040246	19.506	6.760	9b6523390b1b8b57275d4f47c2d010bbbb4adef95949b93e8b058ebb05f987d6	7bb7a4cd763404f94f7c459e011f9a301cbac2d2ac732923d88c5e5923fa5424	fa5a75daad080a4d	sliced-sha256-8.v2	nvidia-A-1
841	3a17f2a5	4.057697	19.505	6.621	4194f4858152509dc501c9a5434d37dc87c6d5eb14d9d9d7a96d6d8a04ea319c	3801a903cf9acf7a3e0ae325049b653db967b08a1199527f7a84f95e49eb153e	564ad47c0cbff1bf	sliced-sha256-8.v2	nvidia-A-1
842	3a17ee13	4.017478	19.504	6.591	60d62f18f17b6fe3f902ead2962c93bf4ec812f3ca251dec5f3582b749195447	8ecb5f8846c8b655ec0bb47bbb8c7b509247ee3c97fcb659bfde02f0e664224b	735b1103fd9747b3	sliced-sha256-8.v2	nvidia-A-1
843	3a17e980	4.006106	19.505	6.667	fddcffd9270261af79d305ddd9fa8486e778aa78acaac1b653125ca67b8e926d	59e068dcde27ff0e277a2ea4814544bea93cabb8667c04f26e099a2afad15964	2e0b7b189b923ca0	sliced-sha256-8.v2	nvidia-A-1
844	3a17e4ea	4.017401	19.510	6.357	cd305346120b6ae4e51bb549507742e05c4d1deb9f91e8bd6fc1b5d0d5576e89	ac1a96d715a21d48853a819511c27995ef69419fb016b83d0e6d7ba493b93306	b7bee0ee60a68810	sliced-sha256-8.v2	nvidia-A-1
845	3a17e053	4.044475	19.513	6.286	521dafb03143d39062e689f39588bbf2e2e36c91e069550b7c38e516e25aa12b	0ca64a2e848ccc3439727c32201c42144975136eef7d947acce4356f8894deea	f1228bb62aca75b0	sliced-sha256-8.v2	nvidia-A-1
846	3a17dbb9	4.006751	19.518	6.495	890698b234fd9becbf60b5796ab93e5773a9c05205c011b7a043cd5edd042a77	18bad15fe4427c3eefe79496905f639c7a0473378b507f85c789570eac0288f6	889c9d74bbaef840	sliced-sha256-8.v2	nvidia-A-1
847	3a17d71e	4.086641	19.510	6.614	1d7fd547dc9c8f5f27f292e6fe6ddcd9c8f45839f73fbe4d6f63f12dae79a9b7	38e6adde430f71e5ff56faa42a3a5aaea1289ffbee0afdf59d2fecb0bc7a1769	e4638c5b9513f1fb	sliced-sha256-8.v2	nvidia-A-1
848	3a17d281	3.997251	19.504	6.919	6a1ed6c2fa5547479abb6b6c31367fa6185d7cff180fda48840d01a39c0b33b9	5a99ad6edaeb67452906b0cd2762d1fdb8345273bbfdd99fce66228c87c5a419	080aed339ab469d3	sliced-sha256-8.v2	nvidia-A-1
849	3a17cde2	4.016801	19.500	6.536	bac7bce2ed1522135d29d4f0a0a94c063c0b3bbec043af4f030e5cea8661af59	2ac862229c4589c9a315e0909129dbc9e828700833f1bf39630eccd03c28c1e3	a06662348829d795	sliced-sha256-8.v2	nvidia-A-1
850	3a17c942	4.003079	19.500	6.366	e16fb2ed5b5a537c60fe2af428499c7a84c14f666b29384268e74aa17e2d1845	a52edc32c7bb84e5850839eced750131dca1d97f14a0c5aef26d0006e55ab1eb	cce19197f487e799	sliced-sha256-8.v2	nvidia-A-1
851	3a17c49f	4.048684	19.525	6.708	4cd7377c6c4e080fabdf44100c17b144abf1aed269a2f27ec1f291441d0b1391	c5ef6a05d0f7a0283e0ec7c16e2fafa086f62e6791aef78e955b74ee0017151d	a0ee187b0fd35a4b	sliced-sha256-8.v2	nvidia-A-1
852	3a17bffa	4.009224	19.529	6.471	773cff8526ca4a35626cb4483e82c408e80a1e80cd5e01e1bda6072a23d180c0	5e96f522e88ec3cfa0b94bb9dff989a8dde33c4a71ff1458b58619b466ccf6b7	528a0e225ec98e6e	sliced-sha256-8.v2	nvidia-A-1
853	3a17bb54	3.987240	19.504	6.224	b2436bd1a75fb413a73f5278752526de6c0a3fe0ac277b39e0270358dc4763d2	37fe70e8f005a881e425b1ee72173a60eb1764e78ce0e3b50bf6e0e27c6bcdae	eb3dd5741820bfc7	sliced-sha256-8.v2	nvidia-A-1
854	3a17b6ac	3.896143	19.504	6.571	4ab912ff4828a9f956f1c15414665318f4e818bf54883ab1cedf1c930933c0aa	339e210a6a8fc0d58238705f17d2bfe9bd175155b6dae72cd6d097850d0aee1c	4dfa1ffc92040c34	sliced-sha256-8.v2	nvidia-A-1
855	3a17b201	3.898496	19.504	6.554	6d3dbdc89d508a9962c53516f83cb069e90618d97f3fead471dd766463a6d417	8d3907c126614dc3b3fa6bb3e7d9ab1b50d5ad0ce35efa89e879d090cb95088b	69d9b6143b27ab18	sliced-sha256-8.v2	nvidia-A-1
856	3a17ad55	3.926921	19.501	6.544	ae5775c4977c33f53dc3363704ab4620e8c51d8e74ccce87a50ea4bd7dcb9657	0cdc914d6bea4b2ca1a65d8127344ed355f5521068ab6fb920bd911944142c2f	80fb5e87e176be71	sliced-sha256-8.v2	nvidia-A-1
857	3a17a8a8	3.918302	19.498	6.674	8fa76fbb46e05981f9313d7c194174bf3a045399a8ed43ccde3e50cd37be49da	3f2a72a7292b1a2fc4930c1ac88079ed435465c02e9f2377c68a6695e9560700	e47a4fc6369b2787	sliced-sha256-8.v2	nvidia-A-1
858	3a17a3f8	3.906551	19.505	6.529	f30ad6941e8a3181c215a5f36d83eaf0460a7093fe842d38c01aae380bb83762	c3f45a0e5cc5759b5886c3a9e2e285fa60bceb8214095e18dcd0f0b6a5c2098c	8a90f9792d923a65	sliced-sha256-8.v2	nvidia-A-1
859	3a179f46	3.928745	19.501	6.563	d382c84f5cbe0ec0f3ae09fba3a687881dbd55efaf8a0f9f84dc12ce799e0dc2	5d080486442dd5997ac04ef10a37bcdd62e12edc3e52d5e6f886d1a3a7f158cd	a117c1e7984b4d5d	sliced-sha256-8.v2	nvidia-A-1
860	3a179a93	3.926727	19.495	6.652	03352bd42e6b8c27197df10bbaec6ec25f6abcb3a1bb303854a5d00e07cefd40	8c549cff77b00a617216dc81fdf81107df7cf4b0108abaaa26dea48dd047a31d	1cd638f549757e81	sliced-sha256-8.v2	nvidia-A-1
861	3a1795dd	3.956195	19.497	6.442	b3a4f35fa1ea0fce89354a63decd7a67c7252535b58a6b97df7f04462d582a16	74c5e124296c44d6e332eecd61aeb7526ae8ce81bbf23294ca4acf3f5a65d16a	2f30f30881585ecd	sliced-sha256-8.v2	nvidia-A-1
862	3a179126	3.909881	19.500	6.618	013759a45e134cead20fae7680ef316d5b681065f2f73d56ad2208757e5a417f	ca8a911e8e335aea95ffb28439ea8cf3deb26d485ab625c270092ea000599e84	8cb57745be3b48ae	sliced-sha256-8.v2	nvidia-A-1
863	3a178c6d	3.907057	19.502	6.698	c4cf2e851ece91a9b988e784bd48d6651c4ede0219260cf71dce23f4f9eccd19	1cf393a8f2b82a0fc314f950009d23f302900adff198fa9ea3b3cac02c98e93c	efa0921b2826a993	sliced-sha256-8.v2	nvidia-A-1
864	3a1787b2	3.884908	19.504	6.568	6eb0cf1f261961c3d0ee38802cb86804f8868e443aea524aba299936577d30d0	ecfa85ae6a1d5d1897ae020ef9bcd74d03d360b843a595960fe6ae8ccfa8e328	08c47789c1f8cebe	sliced-sha256-8.v2	nvidia-A-1
865	3a1782f5	4.018108	19.536	6.615	e24a01ccd2931a24e513d86807889970b3572e19b0729dd0019c74e7b906b6ab	64843ed743d51bfd49288446f29792fcdf864536e7663cd93338dd7b086f17ff	be483fd1af6c9bd3	sliced-sha256-8.v2	nvidia-A-1
866	3a177e37	4.199632	19.504	6.600	c8a1c0804b3408554ef95525daa68b862165d661433d7c1e8e4b4a1e8831b8d9	9099fb3006c73a2e5f362d3e496b888eec593387260154960685a7debe93235b	69dab3d6909f78d4	sliced-sha256-8.v2	nvidia-A-1
867	3a177976	4.034228	19.500	6.615	de249a1f8b46ff4bb2a815d49b82fbc54e999ae6b4e78eceeb7e2e7bbaf9cc33	b52343d4a4a87f1b7a2c67a0f29e6140dc4317e4768789240b408156ddc9c225	0ec44be4831c8727	sliced-sha256-8.v2	nvidia-A-1
868	3a1774b4	4.030803	19.498	6.601	36015ad053c42ec0ea71f13799f490c146a5e9762bd55336842b15fd6a35d5d3	7106fedc8f5ce4eccbbfa6d5ebc6f124539279c613da5d3c6cacf6c5d823d845	f35ab70532006c1d	sliced-sha256-8.v2	nvidia-A-1
869	3a176fef	4.023032	19.503	6.633	277da7a1278943813faf543db6cbcecfd2142f846c2129601a468430b4111bab	4b48347132eabc1599d56943d7fc923ff6b92c7894d97041ced7e0d32fccb08e	b90d227288875ff5	sliced-sha256-8.v2	nvidia-A-1
870	3a176b29	3.990652	19.503	6.370	7b529dd93a22e2171532046dab6ab872682f3cc5e164877ab4f49f0b93caa4e4	03e738bcd877c158f1c2b349de7c7fc0ebf4629172515f432e9be64f760e740e	b84dcc42cc28fb67	sliced-sha256-8.v2	nvidia-A-1
871	3a176661	4.014336	19.506	6.474	c3434ee96ef038d4f0cb5acb78135ea36e31e94d9538da545efcc95fd8814e49	d19fc9426eb4eb003ddab55a9bc0a45fb02122d27354ff9ead1ca499a07a4ea4	29552715a313317a	sliced-sha256-8.v2	nvidia-A-1
872	3a176197	4.031212	19.503	6.579	177138698d00c728d208e058ba96dff6111fa3bdc3d2bc05a07cdfa75adfe70a	114ea3117ce0aecaf41a5fa35e885171eea814b9979dc1abb95b68bc3d408263	5f050b59119c10fa	sliced-sha256-8.v2	nvidia-A-1
873	3a175ccc	4.031597	19.508	6.235	77aa48a0ede3a6fed085449e05b675035eda60a30187bf27637636ee6b3384da	46d80c3e661c552e5deb1e07b7a6f82ae9fb97a92195c76fd679bdc73644f5f1	65d101b28f58202c	sliced-sha256-8.v2	nvidia-A-1
