NOTE: --lanes scopes this diff to 4 lane(s); 0 other lane(s) the JSONs carry are not compared
| lane/fixture                 | verdict    | arm64            | nvidia-nvidia-h100-80gb-hbm3-sm_90a | amd-gfx942       | apple-m4         | nvidia-nvidia-h100-80gb-hbm3-sm_90a | amd-gfx942       | arm64            |
|------------------------------|------------|------------------|------------------|------------------|------------------|------------------|------------------|------------------|
| ivf/negative                 | infer  | IDENTICAL x4 | 71333eccc89915b1 | 71333eccc89915b1 | 71333eccc89915b1 | (not run)        | (not run)        | (not run)        | 71333eccc89915b1 |
| ivf/negative                 | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | ec79d31b3169a984 |
| ivf/negative                 | batch  | IDENTICAL x4 | 9786387eb7123b42 | 9786387eb7123b42 | 9786387eb7123b42 | (not run)        | (not run)        | (not run)        | 9786387eb7123b42 |
| ivf/odd                      | infer  | IDENTICAL x4 | 1e0c2401db49a53d | 1e0c2401db49a53d | 1e0c2401db49a53d | (not run)        | (not run)        | (not run)        | 1e0c2401db49a53d |
| ivf/odd                      | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 2ab1fd5fac4563e2 |
| ivf/odd                      | batch  | IDENTICAL x4 | 8149b10d16c8ebaa | 8149b10d16c8ebaa | 8149b10d16c8ebaa | (not run)        | (not run)        | (not run)        | 8149b10d16c8ebaa |
| ivf/ties                     | infer  | IDENTICAL x4 | c62b1be91d40fc43 | c62b1be91d40fc43 | c62b1be91d40fc43 | (not run)        | (not run)        | (not run)        | c62b1be91d40fc43 |
| ivf/ties                     | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 2254dcdb3f209c1d |
| ivf/ties                     | batch  | IDENTICAL x4 | 166f61a6e1f346b8 | 166f61a6e1f346b8 | 166f61a6e1f346b8 | (not run)        | (not run)        | (not run)        | 166f61a6e1f346b8 |
| ivf/wide                     | infer  | IDENTICAL x4 | 2bfe5d9bde8a2564 | 2bfe5d9bde8a2564 | 2bfe5d9bde8a2564 | (not run)        | (not run)        | (not run)        | 2bfe5d9bde8a2564 |
| ivf/wide                     | model  | ONE-COLUMN   | n/a:no-save      | n/a:no-save      | n/a:no-save      | (not run)        | (not run)        | (not run)        | 809bc63c73b2c093 |
| ivf/wide                     | batch  | IDENTICAL x4 | 3e09f4c3db3c3e66 | 3e09f4c3db3c3e66 | 3e09f4c3db3c3e66 | (not run)        | (not run)        | (not run)        | 3e09f4c3db3c3e66 |

summary (infer/model): IDENTICAL=36, ONE-COLUMN=36
summary (batch): IDENTICAL=36
summary (rlpair): 
