NOTE: --lanes scopes this diff to 31 lane(s); 135 other lane(s) the JSONs carry are not compared
| lane/fixture                 | verdict    | nvidia-2xh100-sm_90a | amd-2xmi300x-gfx942 | apple-m4         | nvidia-h100-sm_90a | amd-mi325x-gfx942 |
| par-graph-agglomerative/dupes | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-agglomerative/dupes | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-agglomerative/dupes | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-agglomerative/hashed | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-agglomerative/hashed | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-agglomerative/hashed | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-agglomerative/negative | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-agglomerative/negative | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-agglomerative/negative | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-agglomerative/odd  | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-agglomerative/odd  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-agglomerative/odd  | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-agglomerative/ties | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-agglomerative/ties | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-agglomerative/ties | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-agglomerative/wide | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-agglomerative/wide | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-agglomerative/wide | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/base      | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/base      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-spectral/base      | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/denormal  | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/denormal  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-spectral/denormal  | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/denormal_ftz | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/denormal_ftz | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-spectral/denormal_ftz | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/dupes     | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/dupes     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-spectral/dupes     | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/hashed    | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/hashed    | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-spectral/hashed    | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/negative  | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/negative  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-spectral/negative  | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/odd       | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/odd       | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-spectral/odd       | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/ties      | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/ties      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-spectral/ties      | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/wide      | infer  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-spectral/wide      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-spectral/wide      | batch  | N/A          | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive | n/a:transductive |
| par-graph-umap/base          | infer  | IDENTICAL x5 | 5a4ef62db605973a | 5a4ef62db605973a | 5a4ef62db605973a | 5a4ef62db605973a | 5a4ef62db605973a |
| par-graph-umap/base          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-umap/base          | batch  | N/A          | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) |
| par-graph-umap/denormal      | infer  | IDENTICAL x5 | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 |
| par-graph-umap/denormal      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-umap/denormal      | batch  | N/A          | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) |
| par-graph-umap/denormal_ftz  | infer  | IDENTICAL x5 | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 | 278fb3d51d1c9b82 |
| par-graph-umap/denormal_ftz  | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-umap/denormal_ftz  | batch  | N/A          | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) |
| par-graph-umap/dupes         | infer  | IDENTICAL x5 | 5a4ef62db605973a | 5a4ef62db605973a | 5a4ef62db605973a | 5a4ef62db605973a | 5a4ef62db605973a |
| par-graph-umap/dupes         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-umap/dupes         | batch  | N/A          | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) |
| par-graph-umap/hashed        | infer  | IDENTICAL x5 | aa9e7249278630e5 | aa9e7249278630e5 | aa9e7249278630e5 | aa9e7249278630e5 | aa9e7249278630e5 |
| par-graph-umap/hashed        | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-umap/hashed        | batch  | N/A          | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) |
| par-graph-umap/negative      | infer  | IDENTICAL x5 | 96a457e7da0684ae | 96a457e7da0684ae | 96a457e7da0684ae | 96a457e7da0684ae | 96a457e7da0684ae |
| par-graph-umap/negative      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-umap/negative      | batch  | N/A          | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) |
| par-graph-umap/odd           | infer  | IDENTICAL x5 | 4a46872567fef4d1 | 4a46872567fef4d1 | 4a46872567fef4d1 | 4a46872567fef4d1 | 4a46872567fef4d1 |
| par-graph-umap/odd           | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-umap/odd           | batch  | N/A          | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) |
| par-graph-umap/ties          | infer  | IDENTICAL x5 | cfe8cc2494350a30 | cfe8cc2494350a30 | cfe8cc2494350a30 | cfe8cc2494350a30 | cfe8cc2494350a30 |
| par-graph-umap/ties          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-umap/ties          | batch  | N/A          | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) |
| par-graph-umap/wide          | infer  | IDENTICAL x5 | 99d9533a655689c9 | 99d9533a655689c9 | 99d9533a655689c9 | 99d9533a655689c9 | 99d9533a655689c9 |
| par-graph-umap/wide          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-graph-umap/wide          | batch  | N/A          | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) | n/a:batch-dependent-by-contract (umap/transform.mojo: query batching may change results) |
| par-holtwinters/base         | infer  | IDENTICAL x5 | 649ba9e2deb0116b | 649ba9e2deb0116b | 649ba9e2deb0116b | 649ba9e2deb0116b | 649ba9e2deb0116b |
| par-holtwinters/base         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-holtwinters/base         | batch  | IDENTICAL x5 | 232d55481f01f239 | 232d55481f01f239 | 232d55481f01f239 | 232d55481f01f239 | 232d55481f01f239 |
| par-holtwinters/denormal     | infer  | IDENTICAL x5 | ae5d01a90ca7a3a0 | ae5d01a90ca7a3a0 | ae5d01a90ca7a3a0 | ae5d01a90ca7a3a0 | ae5d01a90ca7a3a0 |
| par-holtwinters/denormal     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-holtwinters/denormal     | batch  | IDENTICAL x5 | 61ee91ed7913e382 | 61ee91ed7913e382 | 61ee91ed7913e382 | 61ee91ed7913e382 | 61ee91ed7913e382 |
| par-holtwinters/denormal_ftz | infer  | IDENTICAL x5 | ae5d01a90ca7a3a0 | ae5d01a90ca7a3a0 | ae5d01a90ca7a3a0 | ae5d01a90ca7a3a0 | ae5d01a90ca7a3a0 |
| par-holtwinters/denormal_ftz | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-holtwinters/denormal_ftz | batch  | IDENTICAL x5 | 61ee91ed7913e382 | 61ee91ed7913e382 | 61ee91ed7913e382 | 61ee91ed7913e382 | 61ee91ed7913e382 |
| par-holtwinters/dupes        | infer  | IDENTICAL x5 | 649ba9e2deb0116b | 649ba9e2deb0116b | 649ba9e2deb0116b | 649ba9e2deb0116b | 649ba9e2deb0116b |
| par-holtwinters/dupes        | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-holtwinters/dupes        | batch  | IDENTICAL x5 | 232d55481f01f239 | 232d55481f01f239 | 232d55481f01f239 | 232d55481f01f239 | 232d55481f01f239 |
| par-holtwinters/hashed       | infer  | IDENTICAL x5 | 87e9ebb626a4a6aa | 87e9ebb626a4a6aa | 87e9ebb626a4a6aa | 87e9ebb626a4a6aa | 87e9ebb626a4a6aa |
| par-holtwinters/hashed       | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-holtwinters/hashed       | batch  | IDENTICAL x5 | f5419cbf7bf23ec0 | f5419cbf7bf23ec0 | f5419cbf7bf23ec0 | f5419cbf7bf23ec0 | f5419cbf7bf23ec0 |
| par-holtwinters/negative     | infer  | IDENTICAL x5 | 8b0aed3120b09339 | 8b0aed3120b09339 | 8b0aed3120b09339 | 8b0aed3120b09339 | 8b0aed3120b09339 |
| par-holtwinters/negative     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-holtwinters/negative     | batch  | IDENTICAL x5 | 513abc3b48ebb80c | 513abc3b48ebb80c | 513abc3b48ebb80c | 513abc3b48ebb80c | 513abc3b48ebb80c |
| par-holtwinters/odd          | infer  | IDENTICAL x5 | a3554de5fcae28c3 | a3554de5fcae28c3 | a3554de5fcae28c3 | a3554de5fcae28c3 | a3554de5fcae28c3 |
| par-holtwinters/odd          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-holtwinters/odd          | batch  | IDENTICAL x5 | 65da76de08e2f1f4 | 65da76de08e2f1f4 | 65da76de08e2f1f4 | 65da76de08e2f1f4 | 65da76de08e2f1f4 |
| par-holtwinters/ties         | infer  | IDENTICAL x5 | 6174df6113828371 | 6174df6113828371 | 6174df6113828371 | 6174df6113828371 | 6174df6113828371 |
| par-holtwinters/ties         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-holtwinters/ties         | batch  | IDENTICAL x5 | f061dca8388dc5d3 | f061dca8388dc5d3 | f061dca8388dc5d3 | f061dca8388dc5d3 | f061dca8388dc5d3 |
| par-holtwinters/wide         | infer  | IDENTICAL x5 | 600b74954f7ec426 | 600b74954f7ec426 | 600b74954f7ec426 | 600b74954f7ec426 | 600b74954f7ec426 |
| par-holtwinters/wide         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-holtwinters/wide         | batch  | IDENTICAL x5 | f035af87f7c31bfd | f035af87f7c31bfd | f035af87f7c31bfd | f035af87f7c31bfd | f035af87f7c31bfd |
| par-iforest/base             | infer  | IDENTICAL x5 | c4247bb3a6c4675e | c4247bb3a6c4675e | c4247bb3a6c4675e | c4247bb3a6c4675e | c4247bb3a6c4675e |
| par-iforest/base             | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-iforest/base             | batch  | IDENTICAL x5 | 59fc2061e91cc75e | 59fc2061e91cc75e | 59fc2061e91cc75e | 59fc2061e91cc75e | 59fc2061e91cc75e |
| par-iforest/denormal         | infer  | IDENTICAL x5 | f3dcde6748050803 | f3dcde6748050803 | f3dcde6748050803 | f3dcde6748050803 | f3dcde6748050803 |
| par-iforest/denormal         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-iforest/denormal         | batch  | IDENTICAL x5 | 89245b842d2fa13e | 89245b842d2fa13e | 89245b842d2fa13e | 89245b842d2fa13e | 89245b842d2fa13e |
| par-iforest/denormal_ftz     | infer  | IDENTICAL x5 | f3dcde6748050803 | f3dcde6748050803 | f3dcde6748050803 | f3dcde6748050803 | f3dcde6748050803 |
| par-iforest/denormal_ftz     | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-iforest/denormal_ftz     | batch  | IDENTICAL x5 | 89245b842d2fa13e | 89245b842d2fa13e | 89245b842d2fa13e | 89245b842d2fa13e | 89245b842d2fa13e |
| par-iforest/dupes            | infer  | IDENTICAL x5 | db8a00a8aa424f7c | db8a00a8aa424f7c | db8a00a8aa424f7c | db8a00a8aa424f7c | db8a00a8aa424f7c |
| par-iforest/dupes            | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-iforest/dupes            | batch  | IDENTICAL x5 | bfeab82f12199afa | bfeab82f12199afa | bfeab82f12199afa | bfeab82f12199afa | bfeab82f12199afa |
| par-iforest/hashed           | infer  | IDENTICAL x5 | e4d04598e6d55395 | e4d04598e6d55395 | e4d04598e6d55395 | e4d04598e6d55395 | e4d04598e6d55395 |
| par-iforest/hashed           | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-iforest/hashed           | batch  | IDENTICAL x5 | bbe1f1b12f09585b | bbe1f1b12f09585b | bbe1f1b12f09585b | bbe1f1b12f09585b | bbe1f1b12f09585b |
| par-iforest/negative         | infer  | IDENTICAL x5 | 99572e40ada83cdf | 99572e40ada83cdf | 99572e40ada83cdf | 99572e40ada83cdf | 99572e40ada83cdf |
| par-iforest/negative         | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-iforest/negative         | batch  | IDENTICAL x5 | 413ee44500f1aadd | 413ee44500f1aadd | 413ee44500f1aadd | 413ee44500f1aadd | 413ee44500f1aadd |
| par-iforest/odd              | infer  | IDENTICAL x5 | 7b104f74d47a6e15 | 7b104f74d47a6e15 | 7b104f74d47a6e15 | 7b104f74d47a6e15 | 7b104f74d47a6e15 |
| par-iforest/odd              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-iforest/odd              | batch  | IDENTICAL x5 | a1fd5f3bc2fbe36a | a1fd5f3bc2fbe36a | a1fd5f3bc2fbe36a | a1fd5f3bc2fbe36a | a1fd5f3bc2fbe36a |
| par-iforest/ties             | infer  | IDENTICAL x5 | 288c5e41c62cddea | 288c5e41c62cddea | 288c5e41c62cddea | 288c5e41c62cddea | 288c5e41c62cddea |
| par-iforest/ties             | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-iforest/ties             | batch  | IDENTICAL x5 | d441bc2c72edfeab | d441bc2c72edfeab | d441bc2c72edfeab | d441bc2c72edfeab | d441bc2c72edfeab |
| par-iforest/wide             | infer  | IDENTICAL x5 | a8612e7e09b4983b | a8612e7e09b4983b | a8612e7e09b4983b | a8612e7e09b4983b | a8612e7e09b4983b |
| par-iforest/wide             | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-iforest/wide             | batch  | IDENTICAL x5 | a034e98794a42baf | a034e98794a42baf | a034e98794a42baf | a034e98794a42baf | a034e98794a42baf |
| par-kmeans/base              | infer  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/base              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-kmeans/base              | batch  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/denormal          | infer  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/denormal          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-kmeans/denormal          | batch  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/denormal_ftz      | infer  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/denormal_ftz      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-kmeans/denormal_ftz      | batch  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/dupes             | infer  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/dupes             | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-kmeans/dupes             | batch  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/hashed            | infer  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/hashed            | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-kmeans/hashed            | batch  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/negative          | infer  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/negative          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-kmeans/negative          | batch  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/odd               | infer  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/odd               | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-kmeans/odd               | batch  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/ties              | infer  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/ties              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-kmeans/ties              | batch  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/wide              | infer  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-kmeans/wide              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-kmeans/wide              | batch  | N/A          | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   | n/a:no-predict   |
| par-logistic/base            | infer  | IDENTICAL x5 | 103f76e4a2b23c03 | 103f76e4a2b23c03 | 103f76e4a2b23c03 | 103f76e4a2b23c03 | 103f76e4a2b23c03 |
| par-logistic/base            | model  | IDENTICAL x5 | 1b51b4eabdcf59e2 | 1b51b4eabdcf59e2 | 1b51b4eabdcf59e2 | 1b51b4eabdcf59e2 | 1b51b4eabdcf59e2 |
| par-logistic/base            | batch  | IDENTICAL x5 | 24b0ec1feb4c7f73 | 24b0ec1feb4c7f73 | 24b0ec1feb4c7f73 | 24b0ec1feb4c7f73 | 24b0ec1feb4c7f73 |
| par-logistic/denormal        | infer  | IDENTICAL x5 | 2092f79961286d8a | 2092f79961286d8a | 2092f79961286d8a | 2092f79961286d8a | 2092f79961286d8a |
| par-logistic/denormal        | model  | IDENTICAL x5 | 0f11207a162b3b64 | 0f11207a162b3b64 | 0f11207a162b3b64 | 0f11207a162b3b64 | 0f11207a162b3b64 |
| par-logistic/denormal        | batch  | IDENTICAL x5 | 97c78eb44e1988d5 | 97c78eb44e1988d5 | 97c78eb44e1988d5 | 97c78eb44e1988d5 | 97c78eb44e1988d5 |
| par-logistic/denormal_ftz    | infer  | IDENTICAL x5 | 2092f79961286d8a | 2092f79961286d8a | 2092f79961286d8a | 2092f79961286d8a | 2092f79961286d8a |
| par-logistic/denormal_ftz    | model  | IDENTICAL x5 | 0f11207a162b3b64 | 0f11207a162b3b64 | 0f11207a162b3b64 | 0f11207a162b3b64 | 0f11207a162b3b64 |
| par-logistic/denormal_ftz    | batch  | IDENTICAL x5 | 97c78eb44e1988d5 | 97c78eb44e1988d5 | 97c78eb44e1988d5 | 97c78eb44e1988d5 | 97c78eb44e1988d5 |
| par-logistic/dupes           | infer  | IDENTICAL x5 | df012d0cb1286818 | df012d0cb1286818 | df012d0cb1286818 | df012d0cb1286818 | df012d0cb1286818 |
| par-logistic/dupes           | model  | IDENTICAL x5 | 4b387ce327c969d6 | 4b387ce327c969d6 | 4b387ce327c969d6 | 4b387ce327c969d6 | 4b387ce327c969d6 |
| par-logistic/dupes           | batch  | IDENTICAL x5 | f04513e96fac907b | f04513e96fac907b | f04513e96fac907b | f04513e96fac907b | f04513e96fac907b |
| par-logistic/hashed          | infer  | IDENTICAL x5 | dfe219d0b67a77ca | dfe219d0b67a77ca | dfe219d0b67a77ca | dfe219d0b67a77ca | dfe219d0b67a77ca |
