| lane/fixture                 | verdict    | apple-m4         | nvidia-h100-sm_90a | amd-mi325x-gfx942 |
| par-reference-knn/base       | infer  | IDENTICAL x3 | 8381d6badb2ee31b | 8381d6badb2ee31b | 8381d6badb2ee31b |
| par-reference-knn/base       | model  | IDENTICAL x3 | f0b9be0fd408466b | f0b9be0fd408466b | f0b9be0fd408466b |
| par-reference-knn/base       | batch  | IDENTICAL x3 | 73020445ac91c2f7 | 73020445ac91c2f7 | 73020445ac91c2f7 |
| par-reference-knn/denormal   | infer  | IDENTICAL x3 | 3b26081dcfb54057 | 3b26081dcfb54057 | 3b26081dcfb54057 |
| par-reference-knn/denormal   | model  | IDENTICAL x3 | 3ae6ad51532e6887 | 3ae6ad51532e6887 | 3ae6ad51532e6887 |
| par-reference-knn/denormal   | batch  | IDENTICAL x3 | eba1aa6ad4a6ef82 | eba1aa6ad4a6ef82 | eba1aa6ad4a6ef82 |
| par-reference-knn/denormal_ftz | infer  | IDENTICAL x3 | 3b26081dcfb54057 | 3b26081dcfb54057 | 3b26081dcfb54057 |
| par-reference-knn/denormal_ftz | model  | IDENTICAL x3 | 02916106bd5f4a5c | 02916106bd5f4a5c | 02916106bd5f4a5c |
| par-reference-knn/denormal_ftz | batch  | IDENTICAL x3 | eba1aa6ad4a6ef82 | eba1aa6ad4a6ef82 | eba1aa6ad4a6ef82 |
| par-reference-knn/dupes      | infer  | IDENTICAL x3 | 20ea108e0746b7e5 | 20ea108e0746b7e5 | 20ea108e0746b7e5 |
| par-reference-knn/dupes      | model  | IDENTICAL x3 | 937c7d9ac1a87689 | 937c7d9ac1a87689 | 937c7d9ac1a87689 |
| par-reference-knn/dupes      | batch  | IDENTICAL x3 | 757f56d2a8b4e46f | 757f56d2a8b4e46f | 757f56d2a8b4e46f |
| par-reference-knn/hashed     | infer  | IDENTICAL x3 | 7e895e275d390d17 | 7e895e275d390d17 | 7e895e275d390d17 |
| par-reference-knn/hashed     | model  | IDENTICAL x3 | e87300eff71e3476 | e87300eff71e3476 | e87300eff71e3476 |
| par-reference-knn/hashed     | batch  | IDENTICAL x3 | 4492dc26efaf8ff2 | 4492dc26efaf8ff2 | 4492dc26efaf8ff2 |
| par-reference-knn/negative   | infer  | IDENTICAL x3 | 4a407720c8a6509a | 4a407720c8a6509a | 4a407720c8a6509a |
| par-reference-knn/negative   | model  | IDENTICAL x3 | 1043a59bb6257373 | 1043a59bb6257373 | 1043a59bb6257373 |
| par-reference-knn/negative   | batch  | IDENTICAL x3 | 99c4c7bc7c4945b1 | 99c4c7bc7c4945b1 | 99c4c7bc7c4945b1 |
| par-reference-knn/odd        | infer  | IDENTICAL x3 | a593e7cc3b0f8144 | a593e7cc3b0f8144 | a593e7cc3b0f8144 |
| par-reference-knn/odd        | model  | IDENTICAL x3 | d52a45a13c74a487 | d52a45a13c74a487 | d52a45a13c74a487 |
| par-reference-knn/odd        | batch  | IDENTICAL x3 | 71c0d6aee494e8ee | 71c0d6aee494e8ee | 71c0d6aee494e8ee |
| par-reference-knn/ties       | infer  | IDENTICAL x3 | d7292e53ec625170 | d7292e53ec625170 | d7292e53ec625170 |
| par-reference-knn/ties       | model  | IDENTICAL x3 | 02aa0eb5e36cffee | 02aa0eb5e36cffee | 02aa0eb5e36cffee |
| par-reference-knn/ties       | batch  | IDENTICAL x3 | 7902b96b1a57fd33 | 7902b96b1a57fd33 | 7902b96b1a57fd33 |
| par-reference-knn/wide       | infer  | IDENTICAL x3 | b128c6dd4d428648 | b128c6dd4d428648 | b128c6dd4d428648 |
| par-reference-knn/wide       | model  | IDENTICAL x3 | 1823e75c34d7670f | 1823e75c34d7670f | 1823e75c34d7670f |
| par-reference-knn/wide       | batch  | IDENTICAL x3 | 65813a17ec281f48 | 65813a17ec281f48 | 65813a17ec281f48 |
| par-samba-clip/base          | infer  | IDENTICAL x3 | 3c42e52ff16765ef | 3c42e52ff16765ef | 3c42e52ff16765ef |
| par-samba-clip/base          | model  | IDENTICAL x3 | 2807164675116cdb | 2807164675116cdb | 2807164675116cdb |
| par-samba-clip/base          | batch  | IDENTICAL x3 | b76cef8b3c5cab10 | b76cef8b3c5cab10 | b76cef8b3c5cab10 |
| par-samba-clip/denormal      | infer  | IDENTICAL x3 | cf7f2ccb7812ed87 | cf7f2ccb7812ed87 | cf7f2ccb7812ed87 |
| par-samba-clip/denormal      | model  | IDENTICAL x3 | 4f2fc43b147d1be1 | 4f2fc43b147d1be1 | 4f2fc43b147d1be1 |
| par-samba-clip/denormal      | batch  | IDENTICAL x3 | 5396feefc8346a0a | 5396feefc8346a0a | 5396feefc8346a0a |
| par-samba-clip/denormal_ftz  | infer  | IDENTICAL x3 | 5b9e3d287c536c7d | 5b9e3d287c536c7d | 5b9e3d287c536c7d |
| par-samba-clip/denormal_ftz  | model  | IDENTICAL x3 | d55f9ae234ccc49c | d55f9ae234ccc49c | d55f9ae234ccc49c |
| par-samba-clip/denormal_ftz  | batch  | IDENTICAL x3 | a11c050920337e57 | a11c050920337e57 | a11c050920337e57 |
| par-samba-clip/dupes         | infer  | IDENTICAL x3 | e698edca59d268ae | e698edca59d268ae | e698edca59d268ae |
| par-samba-clip/dupes         | model  | IDENTICAL x3 | b008c852a628854e | b008c852a628854e | b008c852a628854e |
| par-samba-clip/dupes         | batch  | IDENTICAL x3 | fb2af36d443533b1 | fb2af36d443533b1 | fb2af36d443533b1 |
| par-samba-clip/hashed        | infer  | IDENTICAL x3 | 36caeedd4f67d5b5 | 36caeedd4f67d5b5 | 36caeedd4f67d5b5 |
| par-samba-clip/hashed        | model  | IDENTICAL x3 | fafb34a8007e8a0c | fafb34a8007e8a0c | fafb34a8007e8a0c |
| par-samba-clip/hashed        | batch  | IDENTICAL x3 | cbe62bff3728b910 | cbe62bff3728b910 | cbe62bff3728b910 |
| par-samba-clip/negative      | infer  | IDENTICAL x3 | 0c2d9b48bf8a7933 | 0c2d9b48bf8a7933 | 0c2d9b48bf8a7933 |
| par-samba-clip/negative      | model  | IDENTICAL x3 | d4321cd95f3136a3 | d4321cd95f3136a3 | d4321cd95f3136a3 |
| par-samba-clip/negative      | batch  | IDENTICAL x3 | bf7953af6b60040b | bf7953af6b60040b | bf7953af6b60040b |
| par-samba-clip/odd           | infer  | IDENTICAL x3 | 3c42e52ff16765ef | 3c42e52ff16765ef | 3c42e52ff16765ef |
| par-samba-clip/odd           | model  | IDENTICAL x3 | 2807164675116cdb | 2807164675116cdb | 2807164675116cdb |
| par-samba-clip/odd           | batch  | IDENTICAL x3 | b76cef8b3c5cab10 | b76cef8b3c5cab10 | b76cef8b3c5cab10 |
| par-samba-clip/ties          | infer  | IDENTICAL x3 | 71932c1b2cb73896 | 71932c1b2cb73896 | 71932c1b2cb73896 |
| par-samba-clip/ties          | model  | IDENTICAL x3 | bc2ee9ab693e2300 | bc2ee9ab693e2300 | bc2ee9ab693e2300 |
| par-samba-clip/ties          | batch  | IDENTICAL x3 | b34db70fee130cf0 | b34db70fee130cf0 | b34db70fee130cf0 |
| par-samba-clip/wide          | infer  | IDENTICAL x3 | f234aa064f3bd4f1 | f234aa064f3bd4f1 | f234aa064f3bd4f1 |
| par-samba-clip/wide          | model  | IDENTICAL x3 | de15105c83cd98c8 | de15105c83cd98c8 | de15105c83cd98c8 |
| par-samba-clip/wide          | batch  | IDENTICAL x3 | a9b01c132c43de42 | a9b01c132c43de42 | a9b01c132c43de42 |
| par-samba/base               | infer  | IDENTICAL x3 | c663dd4766895890 | c663dd4766895890 | c663dd4766895890 |
| par-samba/base               | model  | IDENTICAL x3 | 40a81f8c42e2256b | 40a81f8c42e2256b | 40a81f8c42e2256b |
| par-samba/base               | batch  | IDENTICAL x3 | 09eefddb12772255 | 09eefddb12772255 | 09eefddb12772255 |
| par-samba/denormal           | infer  | IDENTICAL x3 | fb72fcf2fb2ad224 | fb72fcf2fb2ad224 | fb72fcf2fb2ad224 |
| par-samba/denormal           | model  | IDENTICAL x3 | 9fc72e4c424419cc | 9fc72e4c424419cc | 9fc72e4c424419cc |
| par-samba/denormal           | batch  | IDENTICAL x3 | 39efa7f425575919 | 39efa7f425575919 | 39efa7f425575919 |
| par-samba/denormal_ftz       | infer  | IDENTICAL x3 | f3e42b50f51378ce | f3e42b50f51378ce | f3e42b50f51378ce |
| par-samba/denormal_ftz       | model  | IDENTICAL x3 | aa31d80002abbd6c | aa31d80002abbd6c | aa31d80002abbd6c |
| par-samba/denormal_ftz       | batch  | IDENTICAL x3 | 3c10388ca139a76c | 3c10388ca139a76c | 3c10388ca139a76c |
| par-samba/dupes              | infer  | IDENTICAL x3 | 2853920460831149 | 2853920460831149 | 2853920460831149 |
| par-samba/dupes              | model  | IDENTICAL x3 | 2316354c8dc29b3d | 2316354c8dc29b3d | 2316354c8dc29b3d |
| par-samba/dupes              | batch  | IDENTICAL x3 | 9c69d39f197def58 | 9c69d39f197def58 | 9c69d39f197def58 |
| par-samba/hashed             | infer  | IDENTICAL x3 | cd09020cd23ba0bb | cd09020cd23ba0bb | cd09020cd23ba0bb |
| par-samba/hashed             | model  | IDENTICAL x3 | a7965a8a91b70d4e | a7965a8a91b70d4e | a7965a8a91b70d4e |
| par-samba/hashed             | batch  | IDENTICAL x3 | 514770006708e9a0 | 514770006708e9a0 | 514770006708e9a0 |
| par-samba/negative           | infer  | IDENTICAL x3 | 13993c81dbf7c04f | 13993c81dbf7c04f | 13993c81dbf7c04f |
| par-samba/negative           | model  | IDENTICAL x3 | a54857b10778d87a | a54857b10778d87a | a54857b10778d87a |
| par-samba/negative           | batch  | IDENTICAL x3 | 7da5afd7a9e3d5e7 | 7da5afd7a9e3d5e7 | 7da5afd7a9e3d5e7 |
| par-samba/odd                | infer  | IDENTICAL x3 | c663dd4766895890 | c663dd4766895890 | c663dd4766895890 |
| par-samba/odd                | model  | IDENTICAL x3 | 40a81f8c42e2256b | 40a81f8c42e2256b | 40a81f8c42e2256b |
| par-samba/odd                | batch  | IDENTICAL x3 | 09eefddb12772255 | 09eefddb12772255 | 09eefddb12772255 |
| par-samba/ties               | infer  | IDENTICAL x3 | a8df84421515d634 | a8df84421515d634 | a8df84421515d634 |
| par-samba/ties               | model  | IDENTICAL x3 | dc26f60c944cedf6 | dc26f60c944cedf6 | dc26f60c944cedf6 |
| par-samba/ties               | batch  | IDENTICAL x3 | 71be58f89201f389 | 71be58f89201f389 | 71be58f89201f389 |
| par-samba/wide               | infer  | IDENTICAL x3 | 561cbc9176182841 | 561cbc9176182841 | 561cbc9176182841 |
| par-samba/wide               | model  | IDENTICAL x3 | c68ee79e31dc0e49 | c68ee79e31dc0e49 | c68ee79e31dc0e49 |
| par-samba/wide               | batch  | IDENTICAL x3 | a45b112b42f1ed51 | a45b112b42f1ed51 | a45b112b42f1ed51 |
| par-scaler/base              | infer  | IDENTICAL x3 | fa0fbdef7ccae250 | fa0fbdef7ccae250 | fa0fbdef7ccae250 |
| par-scaler/base              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/base              | batch  | IDENTICAL x3 | 917ae37b02618ab5 | 917ae37b02618ab5 | 917ae37b02618ab5 |
| par-scaler/denormal          | infer  | IDENTICAL x3 | d0a324ba42db1e9c | d0a324ba42db1e9c | d0a324ba42db1e9c |
| par-scaler/denormal          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/denormal          | batch  | IDENTICAL x3 | adc8b864c7fd6591 | adc8b864c7fd6591 | adc8b864c7fd6591 |
| par-scaler/denormal_ftz      | infer  | IDENTICAL x3 | d0a324ba42db1e9c | d0a324ba42db1e9c | d0a324ba42db1e9c |
| par-scaler/denormal_ftz      | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/denormal_ftz      | batch  | IDENTICAL x3 | adc8b864c7fd6591 | adc8b864c7fd6591 | adc8b864c7fd6591 |
| par-scaler/dupes             | infer  | IDENTICAL x3 | 89d88a83a11d2485 | 89d88a83a11d2485 | 89d88a83a11d2485 |
| par-scaler/dupes             | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/dupes             | batch  | IDENTICAL x3 | 303de898d7f06932 | 303de898d7f06932 | 303de898d7f06932 |
| par-scaler/hashed            | infer  | IDENTICAL x3 | fc7e9239e772ec64 | fc7e9239e772ec64 | fc7e9239e772ec64 |
| par-scaler/hashed            | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/hashed            | batch  | IDENTICAL x3 | f929bcdbb2293a30 | f929bcdbb2293a30 | f929bcdbb2293a30 |
| par-scaler/negative          | infer  | IDENTICAL x3 | bd2b7e506db725c8 | bd2b7e506db725c8 | bd2b7e506db725c8 |
| par-scaler/negative          | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/negative          | batch  | IDENTICAL x3 | 28349e692d1c6f69 | 28349e692d1c6f69 | 28349e692d1c6f69 |
| par-scaler/odd               | infer  | IDENTICAL x3 | 6a7a884532f89e93 | 6a7a884532f89e93 | 6a7a884532f89e93 |
| par-scaler/odd               | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/odd               | batch  | IDENTICAL x3 | 76422b3deb83eac1 | 76422b3deb83eac1 | 76422b3deb83eac1 |
| par-scaler/ties              | infer  | IDENTICAL x3 | 4c66195589867f60 | 4c66195589867f60 | 4c66195589867f60 |
| par-scaler/ties              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/ties              | batch  | IDENTICAL x3 | 789ad47ddd5c18b0 | 789ad47ddd5c18b0 | 789ad47ddd5c18b0 |
| par-scaler/wide              | infer  | IDENTICAL x3 | 3e17d9ac3db242ba | 3e17d9ac3db242ba | 3e17d9ac3db242ba |
| par-scaler/wide              | model  | N/A          | n/a:no-save      | n/a:no-save      | n/a:no-save      |
| par-scaler/wide              | batch  | IDENTICAL x3 | e0463d8bf2244791 | e0463d8bf2244791 | e0463d8bf2244791 |
| par-svm/base                 | infer  | IDENTICAL x3 | 4aee3fcc51c4761e | 4aee3fcc51c4761e | 4aee3fcc51c4761e |
| par-svm/base                 | model  | IDENTICAL x3 | d357dc9836994075 | d357dc9836994075 | d357dc9836994075 |
| par-svm/base                 | batch  | IDENTICAL x3 | 2de40273b79bf263 | 2de40273b79bf263 | 2de40273b79bf263 |
| par-svm/denormal             | infer  | IDENTICAL x3 | ebc593040592ca1e | ebc593040592ca1e | ebc593040592ca1e |
| par-svm/denormal             | model  | IDENTICAL x3 | 29bbbd98ccefdde2 | 29bbbd98ccefdde2 | 29bbbd98ccefdde2 |
| par-svm/denormal             | batch  | IDENTICAL x3 | 52692289bfb89f21 | 52692289bfb89f21 | 52692289bfb89f21 |
| par-svm/denormal_ftz         | infer  | IDENTICAL x3 | ebc593040592ca1e | ebc593040592ca1e | ebc593040592ca1e |
| par-svm/denormal_ftz         | model  | IDENTICAL x3 | 55604dc15ce7c411 | 55604dc15ce7c411 | 55604dc15ce7c411 |
| par-svm/denormal_ftz         | batch  | IDENTICAL x3 | 52692289bfb89f21 | 52692289bfb89f21 | 52692289bfb89f21 |
| par-svm/dupes                | infer  | IDENTICAL x3 | 6e5c253fa1d7ea5b | 6e5c253fa1d7ea5b | 6e5c253fa1d7ea5b |
| par-svm/dupes                | model  | IDENTICAL x3 | 39bb289a465d4e42 | 39bb289a465d4e42 | 39bb289a465d4e42 |
| par-svm/dupes                | batch  | IDENTICAL x3 | c5a93b7294c659ca | c5a93b7294c659ca | c5a93b7294c659ca |
| par-svm/hashed               | infer  | IDENTICAL x3 | 94cb46a9aa6a811c | 94cb46a9aa6a811c | 94cb46a9aa6a811c |
| par-svm/hashed               | model  | IDENTICAL x3 | c1eb413ecf366aab | c1eb413ecf366aab | c1eb413ecf366aab |
| par-svm/hashed               | batch  | IDENTICAL x3 | 388c4be8afb46df4 | 388c4be8afb46df4 | 388c4be8afb46df4 |
| par-svm/negative             | infer  | IDENTICAL x3 | 685bebcb29a0cf8c | 685bebcb29a0cf8c | 685bebcb29a0cf8c |
| par-svm/negative             | model  | IDENTICAL x3 | ebadbb39c9f25a8d | ebadbb39c9f25a8d | ebadbb39c9f25a8d |
| par-svm/negative             | batch  | IDENTICAL x3 | 17e1155ed5740ad6 | 17e1155ed5740ad6 | 17e1155ed5740ad6 |
| par-svm/odd                  | infer  | IDENTICAL x3 | acd970db5a3ae605 | acd970db5a3ae605 | acd970db5a3ae605 |
| par-svm/odd                  | model  | IDENTICAL x3 | 1cf6ac54635490ef | 1cf6ac54635490ef | 1cf6ac54635490ef |
| par-svm/odd                  | batch  | IDENTICAL x3 | 03e6a6673542064b | 03e6a6673542064b | 03e6a6673542064b |
| par-svm/ties                 | infer  | IDENTICAL x3 | e400ffe98db4b786 | e400ffe98db4b786 | e400ffe98db4b786 |
| par-svm/ties                 | model  | IDENTICAL x3 | a934b5c5cbd2fb59 | a934b5c5cbd2fb59 | a934b5c5cbd2fb59 |
| par-svm/ties                 | batch  | IDENTICAL x3 | 3a1af2345f86aa26 | 3a1af2345f86aa26 | 3a1af2345f86aa26 |
| par-svm/wide                 | infer  | IDENTICAL x3 | ee2e31ef0e3bbfcb | ee2e31ef0e3bbfcb | ee2e31ef0e3bbfcb |
| par-svm/wide                 | model  | IDENTICAL x3 | 19e15b0ab3ceac90 | 19e15b0ab3ceac90 | 19e15b0ab3ceac90 |
| par-svm/wide                 | batch  | IDENTICAL x3 | fa143cf297359f9e | fa143cf297359f9e | fa143cf297359f9e |
| pca-full-whiten/base         | infer  | IDENTICAL x3 | 3ccd30a2642983c5 | 3ccd30a2642983c5 | 3ccd30a2642983c5 |
| pca-full-whiten/base         | model  | IDENTICAL x3 | 54a4ab300cb790c3 | 54a4ab300cb790c3 | 54a4ab300cb790c3 |
| pca-full-whiten/base         | batch  | IDENTICAL x3 | dbd184bd6ef6cc1b | dbd184bd6ef6cc1b | dbd184bd6ef6cc1b |
| pca-full-whiten/denormal     | infer  | IDENTICAL x3 | b535e39677821151 | b535e39677821151 | b535e39677821151 |
| pca-full-whiten/denormal     | model  | IDENTICAL x3 | 56b7dcfd41448c7b | 56b7dcfd41448c7b | 56b7dcfd41448c7b |
| pca-full-whiten/denormal     | batch  | IDENTICAL x3 | 89b41b67a9542107 | 89b41b67a9542107 | 89b41b67a9542107 |
| pca-full-whiten/denormal_ftz | infer  | IDENTICAL x3 | b535e39677821151 | b535e39677821151 | b535e39677821151 |
| pca-full-whiten/denormal_ftz | model  | IDENTICAL x3 | 56b7dcfd41448c7b | 56b7dcfd41448c7b | 56b7dcfd41448c7b |
| pca-full-whiten/denormal_ftz | batch  | IDENTICAL x3 | 89b41b67a9542107 | 89b41b67a9542107 | 89b41b67a9542107 |
| pca-full-whiten/dupes        | infer  | IDENTICAL x3 | d43bf917dbd688b3 | d43bf917dbd688b3 | d43bf917dbd688b3 |
| pca-full-whiten/dupes        | model  | IDENTICAL x3 | 810988d17082be93 | 810988d17082be93 | 810988d17082be93 |
| pca-full-whiten/dupes        | batch  | IDENTICAL x3 | 4f7124df29a568c4 | 4f7124df29a568c4 | 4f7124df29a568c4 |
| pca-full-whiten/hashed       | infer  | IDENTICAL x3 | 4bbd98a59bc7b338 | 4bbd98a59bc7b338 | 4bbd98a59bc7b338 |
| pca-full-whiten/hashed       | model  | IDENTICAL x3 | 6428a6396b1354a5 | 6428a6396b1354a5 | 6428a6396b1354a5 |
| pca-full-whiten/hashed       | batch  | IDENTICAL x3 | 5ebf09d89aabb248 | 5ebf09d89aabb248 | 5ebf09d89aabb248 |
| pca-full-whiten/negative     | infer  | IDENTICAL x3 | 5cbd3f28356522a4 | 5cbd3f28356522a4 | 5cbd3f28356522a4 |
| pca-full-whiten/negative     | model  | IDENTICAL x3 | 5ec1e8221dcfb910 | 5ec1e8221dcfb910 | 5ec1e8221dcfb910 |
| pca-full-whiten/negative     | batch  | IDENTICAL x3 | d11bc595a9fd062e | d11bc595a9fd062e | d11bc595a9fd062e |
| pca-full-whiten/odd          | infer  | IDENTICAL x3 | 9131931086b674f3 | 9131931086b674f3 | 9131931086b674f3 |
| pca-full-whiten/odd          | model  | IDENTICAL x3 | cee2a2baed48b91d | cee2a2baed48b91d | cee2a2baed48b91d |
| pca-full-whiten/odd          | batch  | IDENTICAL x3 | 19ef3f7d235f8905 | 19ef3f7d235f8905 | 19ef3f7d235f8905 |
| pca-full-whiten/ties         | infer  | IDENTICAL x3 | fedaf5cfb53bfb56 | fedaf5cfb53bfb56 | fedaf5cfb53bfb56 |
| pca-full-whiten/ties         | model  | IDENTICAL x3 | 86b9349a03a32b9f | 86b9349a03a32b9f | 86b9349a03a32b9f |
| pca-full-whiten/ties         | batch  | IDENTICAL x3 | daff7b2a4e2e9a91 | daff7b2a4e2e9a91 | daff7b2a4e2e9a91 |
| pca-full-whiten/wide         | infer  | IDENTICAL x3 | 189abcd8ba5402d7 | 189abcd8ba5402d7 | 189abcd8ba5402d7 |
| pca-full-whiten/wide         | model  | IDENTICAL x3 | 69a5aaf10e20b62b | 69a5aaf10e20b62b | 69a5aaf10e20b62b |
| pca-full-whiten/wide         | batch  | IDENTICAL x3 | 9510680ddf796f71 | 9510680ddf796f71 | 9510680ddf796f71 |
| pca-whiten/base              | infer  | IDENTICAL x3 | 709a8b5fd739ea88 | 709a8b5fd739ea88 | 709a8b5fd739ea88 |
| pca-whiten/base              | model  | IDENTICAL x3 | 3cb41b8be892ff28 | 3cb41b8be892ff28 | 3cb41b8be892ff28 |
| pca-whiten/base              | batch  | IDENTICAL x3 | d9681bc65483c429 | d9681bc65483c429 | d9681bc65483c429 |
| pca-whiten/denormal          | infer  | IDENTICAL x3 | 84eb842a6f5bc6ed | 84eb842a6f5bc6ed | 84eb842a6f5bc6ed |
| pca-whiten/denormal          | model  | IDENTICAL x3 | 2feb67b35a90e40b | 2feb67b35a90e40b | 2feb67b35a90e40b |
| pca-whiten/denormal          | batch  | IDENTICAL x3 | 7d5b741d27bc2fad | 7d5b741d27bc2fad | 7d5b741d27bc2fad |
| pca-whiten/denormal_ftz      | infer  | IDENTICAL x3 | 84eb842a6f5bc6ed | 84eb842a6f5bc6ed | 84eb842a6f5bc6ed |
| pca-whiten/denormal_ftz      | model  | IDENTICAL x3 | 2feb67b35a90e40b | 2feb67b35a90e40b | 2feb67b35a90e40b |
| pca-whiten/denormal_ftz      | batch  | IDENTICAL x3 | 7d5b741d27bc2fad | 7d5b741d27bc2fad | 7d5b741d27bc2fad |
| pca-whiten/dupes             | infer  | IDENTICAL x3 | cb67bba34aa48975 | cb67bba34aa48975 | cb67bba34aa48975 |
| pca-whiten/dupes             | model  | IDENTICAL x3 | 6e2deea86bf88523 | 6e2deea86bf88523 | 6e2deea86bf88523 |
| pca-whiten/dupes             | batch  | IDENTICAL x3 | b3b752c925c56735 | b3b752c925c56735 | b3b752c925c56735 |
| pca-whiten/hashed            | infer  | IDENTICAL x3 | 8130d3129e938e81 | 8130d3129e938e81 | 8130d3129e938e81 |
| pca-whiten/hashed            | model  | IDENTICAL x3 | 05ec6c95b9cc7292 | 05ec6c95b9cc7292 | 05ec6c95b9cc7292 |
| pca-whiten/hashed            | batch  | IDENTICAL x3 | 2bcfc03cfc1e463b | 2bcfc03cfc1e463b | 2bcfc03cfc1e463b |
| pca-whiten/negative          | infer  | IDENTICAL x3 | 82643cf68620a701 | 82643cf68620a701 | 82643cf68620a701 |
| pca-whiten/negative          | model  | IDENTICAL x3 | acc4c0d90292d693 | acc4c0d90292d693 | acc4c0d90292d693 |
| pca-whiten/negative          | batch  | IDENTICAL x3 | 10f623645a011349 | 10f623645a011349 | 10f623645a011349 |
| pca-whiten/odd               | infer  | IDENTICAL x3 | 0cb03f6ee0148b33 | 0cb03f6ee0148b33 | 0cb03f6ee0148b33 |
| pca-whiten/odd               | model  | IDENTICAL x3 | c27de6c5434851e9 | c27de6c5434851e9 | c27de6c5434851e9 |
| pca-whiten/odd               | batch  | IDENTICAL x3 | 715e4b96cca253a3 | 715e4b96cca253a3 | 715e4b96cca253a3 |
